timestamp,test_pid,target,k,cost,gamma,inner_acc,inner_auc,inner_f1,feature_n,feature_set,features_used
2025-12-19 15:25:42.693739,3,"stress_label",3,256,0.03125,0.465116279069767,0.453488372093023,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:42.480638,3,"stress_label",3,2,0.0625,0.517441860465116,0.552325581395349,0.483720930232558,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:42.499306,3,"stress_label",3,4,0.0625,0.488372093023256,0.517441860465116,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:42.573817,3,"stress_label",3,8,0.0625,0.476744186046512,0.5,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:42.5646,3,"stress_label",3,16,0.0625,0.476744186046512,0.459302325581395,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:43.744195,3,"stress_label",3,32,0.0625,0.465116279069767,0.436046511627907,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:43.958782,3,"stress_label",3,64,0.0625,0.47093023255814,0.459302325581395,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:43.841513,3,"stress_label",3,128,0.0625,0.465116279069767,0.406976744186047,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:43.980576,3,"stress_label",3,256,0.0625,0.5,0.406976744186047,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:43.706347,3,"stress_label",3,2,0.125,0.47093023255814,0.412790697674419,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:43.813605,3,"stress_label",3,4,0.125,0.47093023255814,0.476744186046512,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:43.749837,3,"stress_label",3,8,0.125,0.465116279069767,0.343023255813953,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:43.9996,3,"stress_label",3,16,0.125,0.476744186046512,0.47093023255814,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:43.903076,3,"stress_label",3,32,0.125,0.47093023255814,0.418604651162791,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:43.871129,3,"stress_label",3,64,0.125,0.511627906976744,0.505813953488372,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:44.072061,3,"stress_label",3,128,0.125,0.534883720930233,0.383720930232558,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:44.265062,3,"stress_label",3,256,0.125,0.511627906976744,0.505813953488372,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:43.776325,3,"stress_label",3,2,0.03,0.540697674418605,0.552325581395349,0.531782945736434,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:43.810311,3,"stress_label",3,4,0.03,0.540697674418605,0.546511627906977,0.524031007751938,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:44.748087,3,"stress_label",3,8,0.03,0.517441860465116,0.534883720930233,0.483720930232558,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:44.85725,3,"stress_label",3,16,0.03,0.494186046511628,0.488372093023256,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:44.868157,3,"stress_label",3,32,0.03,0.482558139534884,0.505813953488372,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:44.905152,3,"stress_label",3,64,0.03,0.482558139534884,0.558139534883721,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:44.987753,3,"stress_label",3,128,0.03,0.488372093023256,0.476744186046512,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:45.087884,3,"stress_label",3,256,0.03,0.465116279069767,0.441860465116279,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:44.923195,3,"stress_label",3,2,0.06,0.523255813953488,0.558139534883721,0.491472868217054,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:44.9393,3,"stress_label",3,4,0.06,0.494186046511628,0.482558139534884,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:45.025856,3,"stress_label",3,8,0.06,0.482558139534884,0.505813953488372,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:45.062573,3,"stress_label",3,16,0.06,0.47093023255814,0.476744186046512,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:45.123179,3,"stress_label",3,32,0.06,0.47093023255814,0.459302325581395,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:45.184774,3,"stress_label",3,64,0.06,0.47093023255814,0.465116279069767,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:45.289282,3,"stress_label",3,128,0.06,0.465116279069767,0.476744186046512,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:45.541627,3,"stress_label",3,256,0.06,0.476744186046512,0.488372093023256,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:45.906855,3,"stress_label",3,2,0.1,0.476744186046512,0.459302325581395,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:45.994926,3,"stress_label",3,4,0.1,0.465116279069767,0.453488372093023,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:45.841864,3,"stress_label",3,8,0.1,0.47093023255814,0.505813953488372,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:46.025881,3,"stress_label",3,16,0.1,0.47093023255814,0.459302325581395,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:45.888891,3,"stress_label",3,32,0.1,0.465116279069767,0.494186046511628,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:46.120275,3,"stress_label",3,64,0.1,0.47093023255814,0.436046511627907,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:46.217758,3,"stress_label",3,128,0.1,0.517441860465116,0.430232558139535,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:46.195049,3,"stress_label",3,256,0.1,0.529069767441861,0.436046511627907,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:47.627423,4,"stress_label",3,2,0.0078125,0.581395348837209,0.540697674418605,0.574418604651163,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:25:47.884799,4,"stress_label",3,4,0.0078125,0.552325581395349,0.534883720930233,0.530232558139535,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:25:47.566287,4,"stress_label",3,8,0.0078125,0.546511627906977,0.575581395348837,0.546511627906977,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:25:47.916252,4,"stress_label",3,16,0.0078125,0.558139534883721,0.581395348837209,0.565116279069767,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:25:47.918212,4,"stress_label",3,32,0.0078125,0.569767441860465,0.575581395348837,0.590697674418605,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:25:47.553905,4,"stress_label",3,64,0.0078125,0.563953488372093,0.593023255813954,0.583720930232558,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
