condition,cond_short,rating,feature,group,rho,p_raw,p_fdr,n
Low Stress - Low Cog,LS–LW,workload,eeg_tleft_sampent_full_change_precond_Z,EEG_Temporal,0.08465906631021243,0.6034912624379758,0.9375485103980024,40
High Stress - High Cog,HS–HW,stress,eeg_tleft_specent_full_change_precond_Z,EEG_Temporal,-0.12291116968864049,0.4499008898566649,0.7353145019240998,40
High Stress - High Cog,HS–HW,workload,eeg_tleft_specent_full_change_precond_Z,EEG_Temporal,-0.2741145775114913,0.08696366763450626,0.15218641836038596,40
High Stress - Low Cog,HS–LW,stress,eeg_tleft_specent_full_change_precond_Z,EEG_Temporal,0.23304478985561616,0.15336152429976577,0.9148759939061271,39
High Stress - Low Cog,HS–LW,workload,eeg_tleft_specent_full_change_precond_Z,EEG_Temporal,0.008615702739512785,0.9584845701337752,0.9584845701337752,39
Low Stress - High Cog,LS–HW,stress,eeg_tleft_specent_full_change_precond_Z,EEG_Temporal,-0.06850138811902555,0.6744878433156263,0.7788373006426492,40
Low Stress - High Cog,LS–HW,workload,eeg_tleft_specent_full_change_precond_Z,EEG_Temporal,0.07290135867755165,0.6548433857923706,0.8086069896833251,40
Low Stress - Low Cog,LS–LW,stress,eeg_tleft_specent_full_change_precond_Z,EEG_Temporal,0.13509832955789638,0.4058815301365861,0.8413725809043227,40
Low Stress - Low Cog,LS–LW,workload,eeg_tleft_specent_full_change_precond_Z,EEG_Temporal,0.251117095339076,0.11805125661738654,0.6610870370573646,40
High Stress - High Cog,HS–HW,stress,eeg_tleft_theta_mean_full_change_precond_Z,EEG_Temporal,0.015328413771793505,0.9252071204059551,0.9594740507913608,40
High Stress - High Cog,HS–HW,workload,eeg_tleft_theta_mean_full_change_precond_Z,EEG_Temporal,0.24967497537958233,0.12024814782012797,0.16834740694817915,40
High Stress - Low Cog,HS–LW,stress,eeg_tleft_theta_mean_full_change_precond_Z,EEG_Temporal,-0.16094591972500047,0.32767592292698355,0.9148759939061271,39
High Stress - Low Cog,HS–LW,workload,eeg_tleft_theta_mean_full_change_precond_Z,EEG_Temporal,-0.06451520265658978,0.696391768619741,0.7539240211298583,39
Low Stress - High Cog,LS–HW,stress,eeg_tleft_theta_mean_full_change_precond_Z,EEG_Temporal,0.21854304926800835,0.17548090288820023,0.7263156363846477,40
Low Stress - High Cog,LS–HW,workload,eeg_tleft_theta_mean_full_change_precond_Z,EEG_Temporal,-0.18340144958643897,0.25730160956435166,0.5880273333643438,40
Low Stress - Low Cog,LS–LW,stress,eeg_tleft_theta_mean_full_change_precond_Z,EEG_Temporal,-0.1806031477597874,0.2647581554235999,0.8413725809043227,40
Low Stress - Low Cog,LS–LW,workload,eeg_tleft_theta_mean_full_change_precond_Z,EEG_Temporal,-0.073599999089509,0.6517447502175164,0.9375485103980024,40
High Stress - High Cog,HS–HW,stress,eeg_tright_alpha_mean_full_change_precond_Z,EEG_Temporal,0.33296721026507,0.03578039889632068,0.5000039533645587,40
High Stress - High Cog,HS–HW,workload,eeg_tright_alpha_mean_full_change_precond_Z,EEG_Temporal,0.5650436012897361,1.454838855659222e-4,0.001357849598615274,40
High Stress - Low Cog,HS–LW,stress,eeg_tright_alpha_mean_full_change_precond_Z,EEG_Temporal,0.13408755875566347,0.41574990352598007,0.9148759939061271,39
High Stress - Low Cog,HS–LW,workload,eeg_tright_alpha_mean_full_change_precond_Z,EEG_Temporal,-0.16974985754635308,0.3015483395770111,0.7036127923463593,39
Low Stress - High Cog,LS–HW,stress,eeg_tright_alpha_mean_full_change_precond_Z,EEG_Temporal,0.06387163912891208,0.6953904470023653,0.7788373006426492,40
Low Stress - High Cog,LS–HW,workload,eeg_tright_alpha_mean_full_change_precond_Z,EEG_Temporal,-0.24061275206567243,0.13476202867663092,0.5880273333643438,40
Low Stress - Low Cog,LS–LW,stress,eeg_tright_alpha_mean_full_change_precond_Z,EEG_Temporal,0.1765435892894942,0.27582725674054087,0.8413725809043227,40
Low Stress - Low Cog,LS–LW,workload,eeg_tright_alpha_mean_full_change_precond_Z,EEG_Temporal,-0.03851606169969124,0.8134637349999931,0.9375485103980024,40
High Stress - High Cog,HS–HW,stress,eeg_tright_beta_mean_full_change_precond_Z,EEG_Temporal,0.04778301823923284,0.769682182283274,0.8979625459971531,40
High Stress - High Cog,HS–HW,workload,eeg_tright_beta_mean_full_change_precond_Z,EEG_Temporal,0.28926713083327493,0.07023434057530696,0.13277710423411046,40
High Stress - Low Cog,HS–LW,stress,eeg_tright_beta_mean_full_change_precond_Z,EEG_Temporal,-6.127382730647226e-4,0.9970462011617106,0.9970462011617106,39
High Stress - Low Cog,HS–LW,workload,eeg_tright_beta_mean_full_change_precond_Z,EEG_Temporal,-0.0516942164370767,0.7546333005583595,0.782582682060521,39
Low Stress - High Cog,LS–HW,stress,eeg_tright_beta_mean_full_change_precond_Z,EEG_Temporal,0.17092277394112718,0.2916466582113948,0.7263156363846477,40
Low Stress - High Cog,LS–HW,workload,eeg_tright_beta_mean_full_change_precond_Z,EEG_Temporal,-0.1011243256196484,0.5346781841661388,0.7363977437482628,40
Low Stress - Low Cog,LS–LW,stress,eeg_tright_beta_mean_full_change_precond_Z,EEG_Temporal,0.0219027340722795,0.8932852345334312,0.8932852345334312,40
Low Stress - Low Cog,LS–LW,workload,eeg_tright_beta_mean_full_change_precond_Z,EEG_Temporal,0.0661637297514498,0.6850130670672401,0.9375485103980024,40
High Stress - High Cog,HS–HW,stress,eeg_tright_halpha_mean_full_change_precond_Z,EEG_Temporal,0.36759807100875164,0.019620010991319683,0.5000039533645587,40
High Stress - High Cog,HS–HW,workload,eeg_tright_halpha_mean_full_change_precond_Z,EEG_Temporal,0.5989657690488258,4.4411716350264e-5,6.21764028903696e-4,40
High Stress - Low Cog,HS–LW,stress,eeg_tright_halpha_mean_full_change_precond_Z,EEG_Temporal,0.1384788497126273,0.4005020552188392,0.9148759939061271,39
High Stress - Low Cog,HS–LW,workload,eeg_tright_halpha_mean_full_change_precond_Z,EEG_Temporal,-0.12400457871513042,0.4519772642754878,0.7366181907451892,39
Low Stress - High Cog,LS–HW,stress,eeg_tright_halpha_mean_full_change_precond_Z,EEG_Temporal,0.11215330716866663,0.49081954039701936,0.7263156363846477,40
Low Stress - High Cog,LS–HW,workload,eeg_tright_halpha_mean_full_change_precond_Z,EEG_Temporal,-0.16005770743772166,0.32385179168801104,0.6045233444842872,40
Low Stress - Low Cog,LS–LW,stress,eeg_tright_halpha_mean_full_change_precond_Z,EEG_Temporal,0.10734227862147322,0.5097201698971203,0.8413725809043227,40
Low Stress - Low Cog,LS–LW,workload,eeg_tright_halpha_mean_full_change_precond_Z,EEG_Temporal,-0.16788808082464424,0.3004260673819036,0.9375485103980024,40
High Stress - High Cog,HS–HW,stress,eeg_tright_hbeta_mean_full_change_precond_Z,EEG_Temporal,-0.0015139174095598522,0.9926027346150967,0.9926027346150967,40
High Stress - High Cog,HS–HW,workload,eeg_tright_hbeta_mean_full_change_precond_Z,EEG_Temporal,0.25075031787338636,0.11860710923080747,0.16834740694817915,40
High Stress - Low Cog,HS–LW,stress,eeg_tright_hbeta_mean_full_change_precond_Z,EEG_Temporal,0.02011823996562506,0.9032452455894582,0.985897676312075,39
High Stress - Low Cog,HS–LW,workload,eeg_tright_hbeta_mean_full_change_precond_Z,EEG_Temporal,-0.08482364482829848,0.6076606352702949,0.739760773372533,39
Low Stress - High Cog,LS–HW,stress,eeg_tright_hbeta_mean_full_change_precond_Z,EEG_Temporal,0.16034049053515356,0.3229864494303991,0.7263156363846477,40
Low Stress - High Cog,LS–HW,workload,eeg_tright_hbeta_mean_full_change_precond_Z,EEG_Temporal,-0.07079659504119189,0.6642128843827313,0.8086069896833251,40
Low Stress - Low Cog,LS–LW,stress,eeg_tright_hbeta_mean_full_change_precond_Z,EEG_Temporal,-0.030682709368494987,0.850919651414155,0.8932852345334312,40
Low Stress - Low Cog,LS–LW,workload,eeg_tright_hbeta_mean_full_change_precond_Z,EEG_Temporal,-0.011059067220703425,0.9460023480255626,0.9674000077931084,40
High Stress - High Cog,HS–HW,stress,eeg_tright_lalpha_mean_full_change_precond_Z,EEG_Temporal,0.22879076851973268,0.15559877933344615,0.5539121872816443,40
High Stress - High Cog,HS–HW,workload,eeg_tright_lalpha_mean_full_change_precond_Z,EEG_Temporal,0.4972970241800843,0.0010960528214194224,0.00438421128567769,40
High Stress - Low Cog,HS–LW,stress,eeg_tright_lalpha_mean_full_change_precond_Z,EEG_Temporal,0.06821819440120577,0.679868230585746,0.985897676312075,39
High Stress - Low Cog,HS–LW,workload,eeg_tright_lalpha_mean_full_change_precond_Z,EEG_Temporal,-0.26226609410635937,0.1067577255476072,0.7036127923463593,39
Low Stress - High Cog,LS–HW,stress,eeg_tright_lalpha_mean_full_change_precond_Z,EEG_Temporal,0.01577894043569278,0.9230153049193824,0.9230153049193824,40
Low Stress - High Cog,LS–HW,workload,eeg_tright_lalpha_mean_full_change_precond_Z,EEG_Temporal,-0.2743846413218085,0.08664067423833732,0.5880273333643438,40
Low Stress - Low Cog,LS–LW,stress,eeg_tright_lalpha_mean_full_change_precond_Z,EEG_Temporal,0.23743696634389197,0.1401440124138729,0.8413725809043227,40
Low Stress - Low Cog,LS–LW,workload,eeg_tright_lalpha_mean_full_change_precond_Z,EEG_Temporal,0.11430880687606385,0.48247032941708534,0.9375485103980024,40
High Stress - High Cog,HS–HW,stress,eeg_tright_lbeta_mean_full_change_precond_Z,EEG_Temporal,0.13265701301268204,0.4144957403728551,0.7353145019240998,40
High Stress - High Cog,HS–HW,workload,eeg_tright_lbeta_mean_full_change_precond_Z,EEG_Temporal,0.3333561730792387,0.035551763200797275,0.09954493696223236,40
High Stress - Low Cog,HS–LW,stress,eeg_tright_lbeta_mean_full_change_precond_Z,EEG_Temporal,0.07679653022411191,0.6421623228657423,0.985897676312075,39
High Stress - Low Cog,HS–LW,workload,eeg_tright_lbeta_mean_full_change_precond_Z,EEG_Temporal,-0.2139566180312341,0.19090998365604847,0.7036127923463593,39
Low Stress - High Cog,LS–HW,stress,eeg_tright_lbeta_mean_full_change_precond_Z,EEG_Temporal,0.21703129449572642,0.17856119100531154,0.7263156363846477,40
Low Stress - High Cog,LS–HW,workload,eeg_tright_lbeta_mean_full_change_precond_Z,EEG_Temporal,-9.567107437998902e-5,0.9995325279862342,0.9995325279862342,40
Low Stress - Low Cog,LS–LW,stress,eeg_tright_lbeta_mean_full_change_precond_Z,EEG_Temporal,0.14718259663225747,0.3647790744730529,0.8413725809043227,40
Low Stress - Low Cog,LS–LW,workload,eeg_tright_lbeta_mean_full_change_precond_Z,EEG_Temporal,0.05195854858002902,0.7501743225510548,0.9375485103980024,40
High Stress - High Cog,HS–HW,stress,eeg_tright_sampent_full_change_precond_Z,EEG_Temporal,-0.025263496772030034,0.8770276242355086,0.94449128763824,40
High Stress - High Cog,HS–HW,workload,eeg_tright_sampent_full_change_precond_Z,EEG_Temporal,-0.0980516837532189,0.5472259272075237,0.5642081458934316,40
High Stress - Low Cog,HS–LW,stress,eeg_tright_sampent_full_change_precond_Z,EEG_Temporal,0.19362529428845232,0.2375767763137422,0.9148759939061271,39
High Stress - Low Cog,HS–LW,workload,eeg_tright_sampent_full_change_precond_Z,EEG_Temporal,0.11631198698342259,0.48072667362792443,0.7366181907451892,39
Low Stress - High Cog,LS–HW,stress,eeg_tright_sampent_full_change_precond_Z,EEG_Temporal,-0.1542934714460258,0.3418060845926463,0.7263156363846477,40
Low Stress - High Cog,LS–HW,workload,eeg_tright_sampent_full_change_precond_Z,EEG_Temporal,0.03855544297513558,0.8132763877110476,0.9108695542363734,40
Low Stress - Low Cog,LS–LW,stress,eeg_tright_sampent_full_change_precond_Z,EEG_Temporal,0.15511289689980695,0.3392171737144303,0.8413725809043227,40
Low Stress - Low Cog,LS–LW,workload,eeg_tright_sampent_full_change_precond_Z,EEG_Temporal,0.11812227833147883,0.4678825224576153,0.9375485103980024,40
High Stress - High Cog,HS–HW,stress,eeg_tright_specent_full_change_precond_Z,EEG_Temporal,-0.06093517573478406,0.7087654302157075,0.8628448715669483,40
High Stress - High Cog,HS–HW,workload,eeg_tright_specent_full_change_precond_Z,EEG_Temporal,-0.1751830680815237,0.2796037607579916,0.32620438755099024,40
High Stress - Low Cog,HS–LW,stress,eeg_tright_specent_full_change_precond_Z,EEG_Temporal,-0.04166620256840114,0.8011579848504012,0.985897676312075,39
High Stress - Low Cog,HS–LW,workload,eeg_tright_specent_full_change_precond_Z,EEG_Temporal,0.18123746119903678,0.2695158589391435,0.7036127923463593,39
Low Stress - High Cog,LS–HW,stress,eeg_tright_specent_full_change_precond_Z,EEG_Temporal,0.29942192958509234,0.06052081692023412,0.7263156363846477,40
Low Stress - High Cog,LS–HW,workload,eeg_tright_specent_full_change_precond_Z,EEG_Temporal,0.049079261156934374,0.7636105876203954,0.8908790188904613,40
Low Stress - Low Cog,LS–LW,stress,eeg_tright_specent_full_change_precond_Z,EEG_Temporal,0.026528742561683357,0.8709195436394814,0.8932852345334312,40
Low Stress - Low Cog,LS–LW,workload,eeg_tright_specent_full_change_precond_Z,EEG_Temporal,0.2813388566232397,0.07863934664860106,0.6610870370573646,40
High Stress - High Cog,HS–HW,stress,eeg_tright_theta_mean_full_change_precond_Z,EEG_Temporal,0.10200018546909505,0.5311271412584053,0.7435779977617674,40
High Stress - High Cog,HS–HW,workload,eeg_tright_theta_mean_full_change_precond_Z,EEG_Temporal,0.29699004510695814,0.06274354599804206,0.13277710423411046,40
High Stress - Low Cog,HS–LW,stress,eeg_tright_theta_mean_full_change_precond_Z,EEG_Temporal,-0.05249124539254457,0.7509695290587547,0.985897676312075,39
High Stress - Low Cog,HS–LW,workload,eeg_tright_theta_mean_full_change_precond_Z,EEG_Temporal,-0.23498303543123558,0.1498742640105839,0.7036127923463593,39
Low Stress - High Cog,LS–HW,stress,eeg_tright_theta_mean_full_change_precond_Z,EEG_Temporal,0.0317468502179208,0.8458104527253952,0.8771367657892987,40
Low Stress - High Cog,LS–HW,workload,eeg_tright_theta_mean_full_change_precond_Z,EEG_Temporal,-0.13221742479314486,0.4160577792055663,0.7281011136097411,40
Low Stress - Low Cog,LS–LW,stress,eeg_tright_theta_mean_full_change_precond_Z,EEG_Temporal,0.08515631953963838,0.6013582619501299,0.8587493950323473,40
Low Stress - Low Cog,LS–LW,workload,eeg_tright_theta_mean_full_change_precond_Z,EEG_Temporal,0.07665077625384098,0.6382819278681899,0.9375485103980024,40
High Stress - High Cog,HS–HW,stress,eeg_p_alpha_mean_full_change_precond_Z,EEG_Parietal,0.2353195373484595,0.1438195477395459,0.37223812470346307,40
High Stress - High Cog,HS–HW,workload,eeg_p_alpha_mean_full_change_precond_Z,EEG_Parietal,0.3990498236098102,0.010749879812945158,0.05804935098990385,40
High Stress - Low Cog,HS–LW,stress,eeg_p_alpha_mean_full_change_precond_Z,EEG_Parietal,0.22998109849029255,0.1589937394851833,0.8745442061127121,39
High Stress - Low Cog,HS–LW,workload,eeg_p_alpha_mean_full_change_precond_Z,EEG_Parietal,-0.1144657649678127,0.487765770000144,0.9547221989047808,39
Low Stress - High Cog,LS–HW,stress,eeg_p_alpha_mean_full_change_precond_Z,EEG_Parietal,-0.041951194930823915,0.7971615119390972,0.9556526342337284,40
Low Stress - High Cog,LS–HW,workload,eeg_p_alpha_mean_full_change_precond_Z,EEG_Parietal,-0.20339670413185668,0.20809900624910402,0.5618673168725808,40
Low Stress - Low Cog,LS–LW,stress,eeg_p_alpha_mean_full_change_precond_Z,EEG_Parietal,-0.05371834347899583,0.7419975944482093,0.8122579575984357,40
Low Stress - Low Cog,LS–LW,workload,eeg_p_alpha_mean_full_change_precond_Z,EEG_Parietal,-0.17856580089980617,0.270276043179837,0.9146211716245158,40
High Stress - High Cog,HS–HW,stress,eeg_p_beta_mean_full_change_precond_Z,EEG_Parietal,0.20031019725238797,0.215231803889255,0.37223812470346307,40
High Stress - High Cog,HS–HW,workload,eeg_p_beta_mean_full_change_precond_Z,EEG_Parietal,0.3169327604465959,0.046305609358787476,0.10988706357010743,40
High Stress - Low Cog,HS–LW,stress,eeg_p_beta_mean_full_change_precond_Z,EEG_Parietal,0.11897334802006698,0.47067382888539466,0.8745442061127121,39
High Stress - Low Cog,HS–LW,workload,eeg_p_beta_mean_full_change_precond_Z,EEG_Parietal,0.040924588012685725,0.8046278539827503,0.9547221989047808,39
Low Stress - High Cog,LS–HW,stress,eeg_p_beta_mean_full_change_precond_Z,EEG_Parietal,0.05215553964372703,0.74925766240113445,0.9556526342337284,40
Low Stress - High Cog,LS–HW,workload,eeg_p_beta_mean_full_change_precond_Z,EEG_Parietal,-0.21592961487563522,0.18083011696245996,0.5618673168725808,40
Low Stress - Low Cog,LS–LW,stress,eeg_p_beta_mean_full_change_precond_Z,EEG_Parietal,-0.12405255418523818,0.44567136032882293,0.8122579575984357,40
Low Stress - Low Cog,LS–LW,workload,eeg_p_beta_mean_full_change_precond_Z,EEG_Parietal,-0.00724559576528845,0.9646074132287866,0.9715896090384405,40
High Stress - High Cog,HS–HW,stress,eeg_p_halpha_mean_full_change_precond_Z,EEG_Parietal,0.18110237011859734,0.26341752821770476,0.39512629232655716,40
High Stress - High Cog,HS–HW,workload,eeg_p_halpha_mean_full_change_precond_Z,EEG_Parietal,0.34420735642580635,0.02963981966421983,0.08891945899265949,40
High Stress - Low Cog,HS–LW,stress,eeg_p_halpha_mean_full_change_precond_Z,EEG_Parietal,0.19760809306337304,0.2278770087411573,0.8745442061127121,39
High Stress - Low Cog,HS–LW,workload,eeg_p_halpha_mean_full_change_precond_Z,EEG_Parietal,-0.16533943828684056,0.31446615175387793,0.9547221989047808,39
Low Stress - High Cog,LS–HW,stress,eeg_p_halpha_mean_full_change_precond_Z,EEG_Parietal,0.02692813188127211,0.8689929745610161,0.9556526342337284,40
Low Stress - High Cog,LS–HW,workload,eeg_p_halpha_mean_full_change_precond_Z,EEG_Parietal,-0.07366672727259156,0.6514490956704273,0.7796857154033969,40
Low Stress - Low Cog,LS–LW,stress,eeg_p_halpha_mean_full_change_precond_Z,EEG_Parietal,-0.22252044917397748,0.16755885531769313,0.8122579575984357,40
Low Stress - Low Cog,LS–LW,workload,eeg_p_halpha_mean_full_change_precond_Z,EEG_Parietal,-0.23815129239066515,0.13891983437179736,0.9146211716245158,40
High Stress - High Cog,HS–HW,stress,eeg_p_hbeta_mean_full_change_precond_Z,EEG_Parietal,0.1045549210977273,0.5208353953894542,0.6114154641528377,40
High Stress - High Cog,HS–HW,workload,eeg_p_hbeta_mean_full_change_precond_Z,EEG_Parietal,0.27577647045646114,0.08499078025040699,0.15298340445073258,40
High Stress - Low Cog,HS–LW,stress,eeg_p_hbeta_mean_full_change_precond_Z,EEG_Parietal,0.05821013594114865,0.7248431243960163,0.8745442061127121,39
High Stress - Low Cog,HS–LW,workload,eeg_p_hbeta_mean_full_change_precond_Z,EEG_Parietal,0,1,1,39
Low Stress - High Cog,LS–HW,stress,eeg_p_hbeta_mean_full_change_precond_Z,EEG_Parietal,0.04790372934668406,0.7691161932802469,0.9556526342337284,40
Low Stress - High Cog,LS–HW,workload,eeg_p_hbeta_mean_full_change_precond_Z,EEG_Parietal,-0.1605360628096216,0.32238882762338583,0.5802998897220946,40
Low Stress - Low Cog,LS–LW,stress,eeg_p_hbeta_mean_full_change_precond_Z,EEG_Parietal,-0.06504734386120938,0.6900604897757523,0.8122579575984357,40
Low Stress - Low Cog,LS–LW,workload,eeg_p_hbeta_mean_full_change_precond_Z,EEG_Parietal,0.05939481791808822,0.7158163639235594,0.9623240820248257,40
High Stress - High Cog,HS–HW,stress,eeg_p_lalpha_mean_full_change_precond_Z,EEG_Parietal,0.24440304180581862,0.1285411835351688,0.37223812470346307,40
High Stress - High Cog,HS–HW,workload,eeg_p_lalpha_mean_full_change_precond_Z,EEG_Parietal,0.4720753547799542,0.002101952479287295,0.03095596541716914,40
High Stress - Low Cog,HS–LW,stress,eeg_p_lalpha_mean_full_change_precond_Z,EEG_Parietal,0.04677235484394049,0.7773726276557441,0.8745442061127121,39
High Stress - Low Cog,HS–LW,workload,eeg_p_lalpha_mean_full_change_precond_Z,EEG_Parietal,-0.09949085306342144,0.5467725525662968,0.9547221989047808,39
Low Stress - High Cog,LS–HW,stress,eeg_p_lalpha_mean_full_change_precond_Z,EEG_Parietal,-0.08513069061412691,0.6014681190438584,0.9556526342337284,40
Low Stress - High Cog,LS–HW,workload,eeg_p_lalpha_mean_full_change_precond_Z,EEG_Parietal,-0.24730972727227166,0.12391762119137316,0.5618673168725808,40
Low Stress - Low Cog,LS–LW,stress,eeg_p_lalpha_mean_full_change_precond_Z,EEG_Parietal,0.03710247625174932,0.8201952476865283,0.8517412187513949,40
Low Stress - Low Cog,LS–LW,workload,eeg_p_lalpha_mean_full_change_precond_Z,EEG_Parietal,-0.13442486880337784,0.4082475297469127,0.9185569419305536,40
High Stress - High Cog,HS–HW,stress,eeg_p_lbeta_mean_full_change_precond_Z,EEG_Parietal,0.2812101588257426,0.0787819863256158,0.37223812470346307,40
High Stress - High Cog,HS–HW,workload,eeg_p_lbeta_mean_full_change_precond_Z,EEG_Parietal,0.3083300204961639,0.052908586163385056,0.10988706357010743,40
High Stress - Low Cog,HS–LW,stress,eeg_p_lbeta_mean_full_change_precond_Z,EEG_Parietal,0.10345064510242734,0.5308463057910467,0.8745442061127121,39
High Stress - Low Cog,HS–LW,workload,eeg_p_lbeta_mean_full_change_precond_Z,EEG_Parietal,0.060104783397077276,0.7162532054137044,0.9547221989047808,39
Low Stress - High Cog,LS–HW,stress,eeg_p_lbeta_mean_full_change_precond_Z,EEG_Parietal,0.017479664554509965,0.9147464581063507,0.9556526342337284,40
Low Stress - High Cog,LS–HW,workload,eeg_p_lbeta_mean_full_change_precond_Z,EEG_Parietal,-0.1770871586773597,0.2743278118272107,0.5802998897220946,40
Low Stress - Low Cog,LS–LW,stress,eeg_p_lbeta_mean_full_change_precond_Z,EEG_Parietal,-0.06230950210217443,0.7024946359351228,0.8122579575984357,40
Low Stress - Low Cog,LS–LW,workload,eeg_p_lbeta_mean_full_change_precond_Z,EEG_Parietal,0.047287046047145675,0.7720089250407822,0.9623240820248257,40
High Stress - High Cog,HS–HW,stress,eeg_p_sampent_full_change_precond_Z,EEG_Parietal,-0.33864440055091943,0.032560232873956825,0.37223812470346307,40
High Stress - High Cog,HS–HW,workload,eeg_p_sampent_full_change_precond_Z,EEG_Parietal,-0.17821357874588042,0.2712376074744302,0.30514230840873396,40
High Stress - Low Cog,HS–LW,stress,eeg_p_sampent_full_change_precond_Z,EEG_Parietal,0.09395320186992413,0.5694181463411636,0.8745442061127121,39
High Stress - Low Cog,HS–LW,workload,eeg_p_sampent_full_change_precond_Z,EEG_Parietal,0.10872196314147085,0.510001609547571,0.9547221989047808,39
Low Stress - High Cog,LS–HW,stress,eeg_p_sampent_full_change_precond_Z,EEG_Parietal,0.1604349752084212,0.3226976404927855,0.9556526342337284,40
Low Stress - High Cog,LS–HW,workload,eeg_p_sampent_full_change_precond_Z,EEG_Parietal,0.005548922314039364,0.9728916299392651,0.9728916299392651,40
Low Stress - Low Cog,LS–LW,stress,eeg_p_sampent_full_change_precond_Z,EEG_Parietal,0.07656516091645979,0.6386582098127875,0.8122579575984357,40
Low Stress - Low Cog,LS–LW,workload,eeg_p_sampent_full_change_precond_Z,EEG_Parietal,0.006196891115049333,0.9697274645213538,0.9715896090384405,40
High Stress - High Cog,HS–HW,stress,eeg_p_specent_full_change_precond_Z,EEG_Parietal,-0.081940779792427,0.6152087409586917,0.6512537807962911,40
High Stress - High Cog,HS–HW,workload,eeg_p_specent_full_change_precond_Z,EEG_Parietal,-0.1939526825188298,0.2304521950765842,0.2828276939576261,40
High Stress - Low Cog,HS–LW,stress,eeg_p_specent_full_change_precond_Z,EEG_Parietal,-0.058618628123191796,0.7229882580613267,0.8745442061127121,39
High Stress - Low Cog,HS–LW,workload,eeg_p_specent_full_change_precond_Z,EEG_Parietal,0.07251549805756594,0.66087637084724,0.9547221989047808,39
Low Stress - High Cog,LS–HW,stress,eeg_p_specent_full_change_precond_Z,EEG_Parietal,0.17923742518867786,0.26844873787011686,0.9556526342337284,40
Low Stress - High Cog,LS–HW,workload,eeg_p_specent_full_change_precond_Z,EEG_Parietal,0.0644823041321126,0.6926202265283302,0.7796857154033969,40
Low Stress - Low Cog,LS–LW,stress,eeg_p_specent_full_change_precond_Z,EEG_Parietal,0.10620937858325187,0.5142234447600644,0.8122579575984357,40
Low Stress - Low Cog,LS–LW,workload,eeg_p_specent_full_change_precond_Z,EEG_Parietal,0.21345906471685316,0.18599278954459791,0.9146211716245158,40
High Stress - High Cog,HS–HW,stress,eeg_p_theta_mean_full_change_precond_Z,EEG_Parietal,0.16549009683251134,0.307481779346231,0.4369477917025388,40
High Stress - High Cog,HS–HW,workload,eeg_p_theta_mean_full_change_precond_Z,EEG_Parietal,0.30940536298996796,0.052044118158900865,0.10988706357010743,40
High Stress - Low Cog,HS–LW,stress,eeg_p_theta_mean_full_change_precond_Z,EEG_Parietal,-0.12234340852192295,0.4581053974008802,0.8745442061127121,39
High Stress - Low Cog,HS–LW,workload,eeg_p_theta_mean_full_change_precond_Z,EEG_Parietal,0.09087515032390864,0.5821881628371617,0.9547221989047808,39
Low Stress - High Cog,LS–HW,stress,eeg_p_theta_mean_full_change_precond_Z,EEG_Parietal,0.12368043730731644,0.44704788673442364,0.9556526342337284,40
Low Stress - High Cog,LS–HW,workload,eeg_p_theta_mean_full_change_precond_Z,EEG_Parietal,-0.16177978677656144,0.318604525226515,0.5802998897220946,40
Low Stress - Low Cog,LS–LW,stress,eeg_p_theta_mean_full_change_precond_Z,EEG_Parietal,-0.2026946985051038,0.20970667108711186,0.8122579575984357,40
Low Stress - Low Cog,LS–LW,workload,eeg_p_theta_mean_full_change_precond_Z,EEG_Parietal,-0.1515854903527452,0.3504477377684857,0.9146211716245158,40
High Stress - High Cog,HS–HW,stress,eeg_pleft_alpha_mean_full_change_precond_Z,EEG_Parietal,0.21119147863359938,0.19082260079226993,0.37223812470346307,40
High Stress - High Cog,HS–HW,workload,eeg_pleft_alpha_mean_full_change_precond_Z,EEG_Parietal,0.3805734843980869,0.015410906670952101,0.06934908001928446,40
High Stress - Low Cog,HS–LW,stress,eeg_pleft_alpha_mean_full_change_precond_Z,EEG_Parietal,0.28533178915713914,0.07828407343302675,0.8745442061127121,39
High Stress - Low Cog,HS–LW,workload,eeg_pleft_alpha_mean_full_change_precond_Z,EEG_Parietal,-0.1344665034702531,0.4144212888679244,0.9547221989047808,39
Low Stress - High Cog,LS–HW,stress,eeg_pleft_alpha_mean_full_change_precond_Z,EEG_Parietal,-0.06982417354477224,0.6685588668403635,0.9556526342337284,40
Low Stress - High Cog,LS–HW,workload,eeg_pleft_alpha_mean_full_change_precond_Z,EEG_Parietal,-0.23161967107395345,0.15041145458479155,0.5618673168725808,40
Low Stress - Low Cog,LS–LW,stress,eeg_pleft_alpha_mean_full_change_precond_Z,EEG_Parietal,0.0777924692911996,0.633272730391097,0.8122579575984357,40
Low Stress - Low Cog,LS–LW,workload,eeg_pleft_alpha_mean_full_change_precond_Z,EEG_Parietal,-0.16598134509693674,0.30602784911005837,0.9146211716245158,40
High Stress - High Cog,HS–HW,stress,eeg_pleft_beta_mean_full_change_precond_Z,EEG_Parietal,0.1936868085855636,0.23110431463928305,0.37223812470346307,40
High Stress - High Cog,HS–HW,workload,eeg_pleft_beta_mean_full_change_precond_Z,EEG_Parietal,0.2557359967082958,0.11121813335469018,0.15364300999253497,40
High Stress - Low Cog,HS–LW,stress,eeg_pleft_beta_mean_full_change_precond_Z,EEG_Parietal,0.08568123518355038,0.6040219296022373,0.8745442061127121,39
