timestamp,test_pid,target,k,final_acc,final_f1,final_auc,inner_best_acc,cost,gamma,feature_n,feature_set,features_used
2025-12-19 16:44:06.880237,37,"workload_label",10,0.5,0.5,0.75,0.546511627906977,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_fr_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_fm_specent_precond;eeg_pleft_halpha_power_precond;eeg_fr_theta_power_precond;eeg_ta_ratio_precond;eeg_fm_lbeta_power_precond;eeg_fr_specent_precond"
2025-12-19 16:44:13.558055,38,"workload_label",10,0.75,0.666666666666667,0.5,0.546511627906977,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fm_beta_power_precond;eeg_pleft_halpha_power_precond;eeg_ta_ratio_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_tleft_lalpha_power_precond;eeg_faa_precond"
2025-12-19 16:44:20.136172,39,"workload_label",10,1,1,1,0.563953488372093,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_f_hbeta_power_precond;eeg_tleft_alpha_power_precond;eeg_pleft_halpha_power_precond;eeg_fm_specent_precond;eeg_fl_specent_precond;eeg_ta_ratio_precond;eeg_fl_theta_power_precond"
2025-12-19 16:44:26.980696,40,"workload_label",10,0.5,0.5,0.5,0.546511627906977,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fm_beta_power_precond;eeg_fm_specent_precond;eeg_pleft_halpha_power_precond;eeg_ta_ratio_precond;eeg_fr_specent_precond;eeg_fl_theta_power_precond;eeg_faa_precond"
2025-12-19 16:44:33.696595,41,"workload_label",10,1,1,1,0.546511627906977,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_fm_beta_power_precond;eeg_tleft_lbeta_power_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_pleft_halpha_power_precond;eeg_ta_ratio_precond;eeg_fl_theta_power_precond;eeg_faa_precond"
2025-12-19 16:44:40.217858,42,"workload_label",10,0.25,0.4,0.25,0.575581395348837,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_fr_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_fl_specent_precond;eeg_ta_ratio_precond;eeg_tleft_alpha_power_precond;eeg_fl_theta_power_precond;eeg_fm_lbeta_power_precond;eeg_pleft_halpha_power_precond"
2025-12-19 16:44:46.839742,43,"workload_label",10,0.25,0.4,0.25,0.540697674418605,32,0.03,10,"top10","eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_pleft_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_tleft_alpha_power_precond;eeg_fl_specent_precond;eeg_pleft_halpha_power_precond;eeg_fm_lbeta_power_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond"
2025-12-19 16:44:53.720651,44,"workload_label",10,0.75,0.8,1,0.558139534883721,4,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_pleft_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_fm_specent_precond;eeg_tleft_alpha_power_precond;eeg_fl_specent_precond;eeg_ta_ratio_precond;eeg_fl_theta_power_precond;eeg_pleft_halpha_power_precond"
2025-12-19 16:45:00.698871,45,"workload_label",10,0.5,0.5,0.5,0.575581395348837,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_tleft_alpha_power_precond;eeg_fl_beta_power_precond;eeg_pleft_halpha_power_precond;eeg_fm_lbeta_power_precond;eeg_fl_specent_precond;eeg_ta_ratio_precond;eeg_fm_specent_precond"
2025-12-19 16:45:07.375289,47,"workload_label",10,0.5,0.5,0.5,0.558139534883721,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_pleft_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_tleft_alpha_power_precond;eeg_fm_specent_precond;eeg_fm_lbeta_power_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond"
2025-12-19 16:45:13.953162,48,"workload_label",10,0.25,0.4,0.5,0.569767441860465,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_f_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_fl_specent_precond;eeg_ta_ratio_precond;eeg_tleft_alpha_power_precond;eeg_fl_theta_power_precond;eeg_pleft_halpha_power_precond;eeg_fm_lbeta_power_precond"
