pid,event_label,window_idx,window_start,window_end,FrontalLeft_Delta,FrontalLeft_Theta,FrontalLeft_LowAlpha,FrontalLeft_HighAlpha,FrontalLeft_LowBeta,FrontalLeft_HighBeta,FrontalLeft_Alpha,FrontalLeft_Beta,FrontalRight_Delta,FrontalRight_Theta,FrontalRight_LowAlpha,FrontalRight_HighAlpha,FrontalRight_LowBeta,FrontalRight_HighBeta,FrontalRight_Alpha,FrontalRight_Beta,OverallFrontal_Delta,OverallFrontal_Theta,OverallFrontal_LowAlpha,OverallFrontal_HighAlpha,OverallFrontal_LowBeta,OverallFrontal_HighBeta,OverallFrontal_Alpha,OverallFrontal_Beta,TemporalLeft_Delta,TemporalLeft_Theta,TemporalLeft_LowAlpha,TemporalLeft_HighAlpha,TemporalLeft_LowBeta,TemporalLeft_HighBeta,TemporalLeft_Alpha,TemporalLeft_Beta,TemporalRight_Delta,TemporalRight_Theta,TemporalRight_LowAlpha,TemporalRight_HighAlpha,TemporalRight_LowBeta,TemporalRight_HighBeta,TemporalRight_Alpha,TemporalRight_Beta,Temporal_Delta,Temporal_Theta,Temporal_LowAlpha,Temporal_HighAlpha,Temporal_LowBeta,Temporal_HighBeta,Temporal_Alpha,Temporal_Beta,Central_Delta,Central_Theta,Central_LowAlpha,Central_HighAlpha,Central_LowBeta,Central_HighBeta,Central_Alpha,Central_Beta,ParietalLeft_Delta,ParietalLeft_Theta,ParietalLeft_LowAlpha,ParietalLeft_HighAlpha,ParietalLeft_LowBeta,ParietalLeft_HighBeta,ParietalLeft_Alpha,ParietalLeft_Beta,ParietalRight_Delta,ParietalRight_Theta,ParietalRight_LowAlpha,ParietalRight_HighAlpha,ParietalRight_LowBeta,ParietalRight_HighBeta,ParietalRight_Alpha,ParietalRight_Beta,Parietal_Delta,Parietal_Theta,Parietal_LowAlpha,Parietal_HighAlpha,Parietal_LowBeta,Parietal_HighBeta,Parietal_Alpha,Parietal_Beta,Occipital_Delta,Occipital_Theta,Occipital_LowAlpha,Occipital_HighAlpha,Occipital_LowBeta,Occipital_HighBeta,Occipital_Alpha,Occipital_Beta,FrontalMidline_Delta,FrontalMidline_Theta,FrontalMidline_LowAlpha,FrontalMidline_HighAlpha,FrontalMidline_LowBeta,FrontalMidline_HighBeta,FrontalMidline_Alpha,FrontalMidline_Beta
26,Forest3,19,2343.36,2353.36,-5.2316,-5.9589,-6.7284,-6.0906,-5.6016,-5.5655,-5.9627,-5.2651,-5.3343,-5.988,-6.7965,-6.2066,-5.6104,-5.5122,-6.0512,-5.2429,-5.3198,-6.0065,-6.7884,-6.16,-5.6379,-5.5778,-6.0232,-5.2901,-5.9746,-6.3863,-7.0446,-6.2837,-6.021,-6.4293,-6.1857,-5.8701,-5.9428,-6.3667,-6.902,-6.0245,-5.9169,-6.3301,-5.9459,-5.7664,-5.9576,-6.3759,-6.9638,-6.1285,-5.9631,-6.3743,-6.0433,-5.8125,-5.9531,-6.4273,-7.1325,-6.3345,-6.0343,-6.3334,-6.2381,-5.8465,-5.5797,-6.1792,-6.9085,-6.3217,-5.7156,-5.7177,-6.1853,-5.4025,-5.5602,-6.1688,-6.9289,-6.2955,-5.7406,-5.7565,-6.1563,-5.4292,-5.6104,-6.2101,-6.9592,-6.3308,-5.7672,-5.7888,-6.1976,-5.4616,-5.9798,-6.3828,-7.0448,-6.2118,-5.7275,-5.9382,-6.1257,-5.4991,-6.3096,-6.5971,-7.1931,-6.336,-6.1784,-6.5614,-6.2501,-6.0194
26,Forest3,20,2348.36,2358.36,-5.2059,-5.9417,-6.6542,-6.0346,-5.6899,-5.5002,-5.8879,-5.2695,-5.1229,-5.9816,-6.8213,-6.0821,-5.6129,-5.4387,-5.9576,-5.1968,-5.1992,-5.9933,-6.7587,-6.0761,-5.6803,-5.5089,-5.9421,-5.2683,-5.7599,-6.3498,-6.9358,-6.1196,-6.0332,-6.4112,-6.0107,-5.8736,-5.8327,-6.3399,-6.97,-6.0031,-5.8792,-6.3012,-5.9188,-5.7309,-5.7967,-6.3445,-6.9535,-6.0544,-5.9454,-6.3498,-5.9599,-5.7927,-5.8554,-6.4168,-7.1266,-6.323,-6.0452,-6.3049,-6.2183,-5.8427,-5.4739,-6.1603,-6.8095,-6.1931,-5.815,-5.6838,-6.0433,-5.4232,-5.3706,-6.1304,-6.9379,-6.1822,-5.8199,-5.7118,-6.0587,-5.4417,-5.4619,-6.1811,-6.9129,-6.2211,-5.8486,-5.7503,-6.0875,-5.4761,-5.7179,-6.3486,-7.0501,-6.176,-5.7788,-5.8683,-6.0833,-5.499,-5.9546,-6.54,-7.2073,-6.2995,-6.1767,-6.569,-6.2073,-6.0211
26,Forest3,21,2353.36,2363.36,-5.4334,-6.0689,-6.598,-6.0563,-5.7145,-5.5198,-5.8834,-5.2901,-5.254,-6.1029,-6.633,-6.0649,-5.5651,-5.4754,-5.9005,-5.2022,-5.3661,-6.1146,-6.6406,-6.0787,-5.6665,-5.5375,-5.912,-5.2813,-5.7131,-6.363,-6.7645,-6.1878,-6.0803,-6.4083,-6.0253,-5.9049,-5.8429,-6.3959,-6.7725,-5.9797,-5.9501,-6.3145,-5.8636,-5.7832,-5.7765,-6.38,-6.7687,-6.0661,-6.007,-6.3564,-5.9328,-5.8367,-5.9435,-6.4772,-7.0242,-6.3905,-6.0989,-6.3158,-6.2495,-5.8816,-5.5868,-6.2224,-6.7517,-6.2023,-5.8524,-5.7169,-6.0238,-5.4582,-5.4557,-6.2259,-6.75,-6.1338,-5.8383,-5.7322,-5.9792,-5.4645,-5.5591,-6.2581,-6.7912,-6.2024,-5.8799,-5.7774,-6.039,-5.5065,-5.711,-6.3639,-6.8319,-6.2146,-5.8323,-5.8477,-6.0679,-5.5213,-5.8949,-6.5645,-7.0013,-6.2993,-6.2498,-6.5885,-6.1662,-6.0754
26,Forest3,22,2358.36,2368.36,-4.8401,-5.6785,-6.3538,-6.082,-5.6774,-5.5645,-5.8392,-5.3008,-4.8092,-5.7086,-6.3637,-6.0111,-5.5028,-5.478,-5.7829,-5.1761,-4.8659,-5.7302,-6.3913,-6.0702,-5.6158,-5.5596,-5.8383,-5.2718,-5.6953,-6.2368,-6.694,-6.3233,-6.1147,-6.43,-6.1192,-5.9358,-5.6601,-6.2554,-6.7924,-6.142,-5.9973,-6.3397,-6.0092,-5.8261,-5.6764,-6.2465,-6.743,-6.2186,-6.049,-6.3801,-6.0579,-5.8746,-5.679,-6.3065,-6.8986,-6.4282,-6.116,-6.3185,-6.254,-5.8957,-5.1792,-5.9306,-6.5121,-6.2803,-5.802,-5.7468,-6.0163,-5.457,-5.2145,-5.9701,-6.5807,-6.1978,-5.7633,-5.7203,-5.9869,-5.4258,-5.2441,-5.9918,-6.5858,-6.2673,-5.8217,-5.786,-6.0364,-5.4877,-5.8109,-6.2236,-6.7535,-6.2825,-5.8193,-5.8578,-6.1088,-5.5262,-6.0747,-6.4936,-6.9543,-6.4215,-6.2545,-6.6176,-6.2641,-6.0887
26,Forest3,23,2363.36,2373.36,-4.5579,-5.5014,-6.2267,-6.035,-5.6196,-5.6318,-5.7706,-5.3084,-4.5356,-5.4981,-6.1584,-6.0352,-5.553,-5.4265,-5.7308,-5.1689,-4.5893,-5.5391,-6.2281,-6.0656,-5.6177,-5.5577,-5.7834,-5.2701,-5.5528,-6.1486,-6.5909,-6.4147,-6.0653,-6.42,-6.1305,-5.8987,-5.4319,-6.1508,-6.686,-6.2487,-5.9079,-6.3435,-6.0634,-5.7657,-5.485,-6.1497,-6.6384,-6.3195,-5.9754,-6.3781,-6.0939,-5.8237,-5.4259,-6.1814,-6.8264,-6.5102,-6.0739,-6.3458,-6.2907,-5.878,-4.928,-5.799,-6.427,-6.2703,-5.8021,-5.8089,-5.9852,-5.49,-4.9558,-5.8151,-6.4621,-6.2653,-5.8043,-5.7207,-5.997,-5.445,-4.9893,-5.8493,-6.4833,-6.2994,-5.8408,-5.8135,-6.0266,-5.5116,-5.6752,-6.1733,-6.7684,-6.3783,-5.8188,-5.8566,-6.1798,-5.5245,-6.0447,-6.4784,-6.989,-6.5577,-6.1853,-6.623,-6.3701,-6.0417
26,Forest3,24,2368.36,2378.36,-4.7177,-5.6427,-6.3485,-6.0577,-5.7363,-5.555,-5.8354,-5.3169,-4.6285,-5.5166,-6.2723,-6.1972,-5.6208,-5.4253,-5.8889,-5.1915,-4.7132,-5.6142,-6.3433,-6.1468,-5.7045,-5.5257,-5.89,-5.2861,-5.6195,-6.21,-6.7371,-6.4341,-6.1314,-6.41,-6.2059,-5.9374,-5.5205,-6.1746,-6.6564,-6.1577,-5.8526,-6.3219,-6.0012,-5.7167,-5.5646,-6.191,-6.6928,-6.2673,-5.963,-6.3614,-6.0864,-5.8075,-5.5189,-6.2168,-6.8767,-6.5067,-6.0859,-6.3222,-6.3161,-5.873,-5.073,-5.9358,-6.6321,-6.3228,-5.914,-5.7531,-6.1031,-5.5056,-5.0618,-5.8817,-6.5785,-6.3357,-5.9208,-5.7421,-6.0989,-5.5053,-5.1137,-5.9461,-6.6394,-6.3583,-5.9475,-5.7988,-6.1328,-5.5484,-5.7643,-6.271,-6.8403,-6.393,-5.8842,-5.826,-6.2184,-5.5374,-6.0959,-6.532,-6.986,-6.4961,-6.1771,-6.5676,-6.3311,-6.0209
26,Forest3,25,2373.36,2383.36,-5.1759,-6.0001,-6.401,-6.1024,-5.6375,-5.5804,-5.8681,-5.2895,-4.9877,-5.6896,-6.5721,-6.0704,-5.5867,-5.4024,-5.902,-5.1664,-5.1115,-5.8521,-6.5041,-6.1047,-5.6398,-5.5231,-5.9052,-5.2593,-5.8223,-6.2589,-6.8595,-6.2028,-5.9758,-6.4597,-6.066,-5.8443,-5.8249,-6.2675,-6.5512,-6.0332,-5.7943,-6.3153,-5.8503,-5.6706,-5.8237,-6.2634,-6.6708,-6.1054,-5.871,-6.3778,-5.9394,-5.7443,-5.838,-6.3361,-6.8893,-6.3811,-6.0146,-6.3103,-6.2165,-5.8221,-5.4547,-6.1663,-6.6592,-6.2631,-5.8125,-5.7336,-6.0589,-5.4545,-5.4191,-6.0292,-6.702,-6.1988,-5.8374,-5.6994,-6.0278,-5.4487,-5.4826,-6.1283,-6.7154,-6.2561,-5.8586,-5.7687,-6.0724,-5.4961,-5.9415,-6.2808,-6.8222,-6.2487,-5.7758,-5.7716,-6.098,-5.4583,-6.0907,-6.4913,-6.8754,-6.3327,-6.0723,-6.607,-6.166,-5.9538
26,Forest3,26,2378.36,2388.36,-4.7295,-5.7209,-6.4775,-6.1347,-5.6077,-5.4867,-5.9129,-5.2287,-4.5318,-5.7177,-6.6619,-6.0574,-5.5847,-5.4126,-5.9112,-5.1748,-4.6559,-5.7537,-6.5855,-6.1122,-5.6266,-5.4889,-5.9315,-5.2376,-5.2186,-6.2018,-6.8667,-6.2107,-6.0356,-6.4242,-6.078,-5.8768,-5.3109,-6.1588,-6.6038,-6.0379,-5.8226,-6.3108,-5.8568,-5.6931,-5.2647,-6.1786,-6.709,-6.1113,-5.9107,-6.3609,-5.9478,-5.7706,-5.4724,-6.251,-6.9631,-6.3758,-6.048,-6.2914,-6.2212,-5.8404,-4.886,-5.9419,-6.6851,-6.25,-5.7867,-5.6756,-6.0596,-5.413,-4.7425,-5.9034,-6.7126,-6.1666,-5.8254,-5.6556,-6.0033,-5.4198,-4.8578,-5.9614,-6.7357,-6.2341,-5.8437,-5.719,-6.0606,-5.4635,-5.0548,-6.1546,-6.8222,-6.2141,-5.8037,-5.7112,-6.0662,-5.4433,-5.3928,-6.3921,-6.9471,-6.3274,-6.1217,-6.585,-6.1738,-5.9863
26,Forest3,27,2383.36,2393.36,-4.4824,-5.5386,-6.4086,-6.0529,-5.6394,-5.4498,-5.8388,-5.2184,-4.3458,-5.4601,-6.3257,-5.9504,-5.5612,-5.4216,-5.735,-5.1671,-4.4479,-5.5362,-6.4015,-6.0229,-5.631,-5.4761,-5.8127,-5.2295,-5.1559,-6.0872,-6.8223,-6.2292,-6.0531,-6.3868,-6.0964,-5.8795,-5.199,-6.085,-6.8427,-6.0989,-5.9255,-6.304,-5.9911,-5.7672,-5.1781,-6.086,-6.8329,-6.1558,-5.9813,-6.3412,-6.0378,-5.8168,-5.2971,-6.1691,-6.9981,-6.3356,-6.1002,-6.2728,-6.2132,-5.8665,-4.7282,-5.7861,-6.6389,-6.2192,-5.7607,-5.6639,-6.0311,-5.3907,-4.6366,-5.7671,-6.5841,-6.1343,-5.799,-5.6756,-5.951,-5.4165,-4.7297,-5.8178,-6.6551,-6.2055,-5.8234,-5.7225,-6.0246,-5.4526,-5.0299,-6.121,-6.9038,-6.1807,-5.7836,-5.7744,-6.073,-5.4602,-5.3715,-6.4159,-7.1314,-6.3578,-6.192,-6.5553,-6.2595,-6.0306
26,Forest3,28,2388.36,2398.36,-4.0312,-5.5867,-6.4597,-5.9894,-5.6556,-5.5077,-5.8062,-5.256,-4.0324,-5.4336,-6.3344,-5.9592,-5.5374,-5.4233,-5.748,-5.1522,-4.068,-5.5405,-6.4271,-5.9985,-5.6273,-5.5041,-5.8042,-5.2393,-4.7094,-6.0632,-6.8737,-6.2403,-6.1518,-6.4084,-6.1092,-5.947,-4.7439,-6.0848,-6.8374,-6.0781,-5.9777,-6.3122,-5.9708,-5.7959,-4.7273,-6.0744,-6.8542,-6.1475,-6.0516,-6.3552,-6.0309,-5.861,-4.886,-6.191,-7.0452,-6.3272,-6.1714,-6.2989,-6.2152,-5.9135,-4.2578,-5.7726,-6.6781,-6.2011,-5.7904,-5.7049,-6.0213,-5.4326,-4.13,-5.7092,-6.6119,-6.135,-5.7872,-5.7284,-5.9557,-5.4336,-4.24,-5.7841,-6.688,-6.1961,-5.8334,-5.7689,-6.0211,-5.482,-4.4302,-6.0062,-6.8689,-6.1705,-5.858,-5.8354,-6.0538,-5.5178,-4.7924,-6.3183,-7.0704,-6.3368,-6.2841,-6.5777,-6.23,-6.0913
26,Forest3,29,2393.36,2403.36,-4.0519,-5.596,-6.1713,-6.1593,-5.7168,-5.4971,-5.7709,-5.2783,-4.0653,-5.5012,-6.3002,-6.0031,-5.5762,-5.459,-5.7716,-5.1974,-4.0949,-5.5826,-6.262,-6.1038,-5.6776,-5.5181,-5.801,-5.275,-4.7474,-6.1426,-6.5614,-6.4652,-6.2837,-6.4129,-6.129,-6.0322,-4.7599,-6.1365,-6.5424,-6.2619,-6.1244,-6.3016,-5.996,-5.8858,-4.7539,-6.1394,-6.5513,-6.3465,-6.1927,-6.3508,-6.054,-5.9491,-4.9149,-6.2239,-6.8575,-6.5301,-6.2648,-6.3029,-6.2974,-5.9695,-4.2796,-5.8068,-6.4007,-6.3272,-5.8249,-5.688,-5.9787,-5.4349,-4.1536,-5.7531,-6.493,-6.2465,-5.8718,-5.7502,-5.9801,-5.4875,-4.2629,-5.8239,-6.4904,-6.317,-5.8922,-5.771,-6.0181,-5.5099,-4.4537,-6.0425,-6.674,-6.428,-5.9313,-5.8557,-6.1594,-5.5653,-4.8234,-6.3277,-6.7711,-6.5691,-6.4334,-6.5718,-6.2734,-6.1832
26,Forest3,30,2398.36,2408.36,-4.7471,-5.6688,-6.1124,-6.1824,-5.72,-5.4541,-5.7575,-5.2547,-4.6978,-5.6749,-6.2866,-5.9602,-5.6022,-5.4311,-5.7378,-5.1839,-4.7638,-5.7085,-6.2205,-6.0894,-5.6934,-5.4828,-5.7781,-5.2568,-5.7118,-6.266,-6.4128,-6.4265,-6.2413,-6.4199,-6.0431,-6.0071,-5.5216,-6.2022,-6.4647,-6.3473,-6.1536,-6.3045,-6.0121,-5.9058,-5.6015,-6.2312,-6.4394,-6.383,-6.1929,-6.3554,-6.0265,-5.9509,-5.6008,-6.3131,-6.7331,-6.5483,-6.2553,-6.3054,-6.2623,-5.9652,-5.0873,-5.9481,-6.3372,-6.3183,-5.8307,-5.6507,-5.95,-5.4115,-5.1083,-5.9481,-6.3937,-6.2235,-5.9311,-5.713,-5.9299,-5.4881,-5.1468,-5.9901,-6.4067,-6.3034,-5.9224,-5.7351,-5.9791,-5.4989,-5.7807,-6.2641,-6.5828,-6.4378,-5.9278,-5.8388,-6.1358,-5.5538,-6.0729,-6.4588,-6.6877,-6.6395,-6.4239,-6.5261,-6.2731,-6.1584
26,Forest3,31,2403.36,2413.36,-4.8999,-5.7058,-6.5256,-6.1004,-5.6909,-5.4058,-5.9123,-5.2105,-4.9069,-5.841,-6.3624,-6.0702,-5.5943,-5.4095,-5.8388,-5.1686,-4.9446,-5.8055,-6.47,-6.109,-5.6732,-5.4479,-5.9015,-5.2268,-5.7778,-6.3672,-6.7067,-6.3609,-6.1319,-6.3735,-6.1618,-5.9236,-5.6299,-6.3042,-6.7625,-6.1139,-5.9935,-6.2223,-5.9904,-5.7794,-5.6938,-6.3329,-6.7352,-6.2138,-6.0536,-6.2874,-6.0632,-5.8418,-5.7329,-6.4105,-6.952,-6.4486,-6.1245,-6.2704,-6.2892,-5.8788,-5.2433,-6.0139,-6.667,-6.2645,-5.8565,-5.5915,-6.0729,-5.3862,-5.2687,-6.1025,-6.5999,-6.2324,-5.8575,-5.7221,-6.0302,-5.4669,-5.303,-6.0964,-6.6697,-6.2729,-5.8947,-5.7047,-6.0804,-5.472,-5.841,-6.3711,-6.8608,-6.3096,-5.828,-5.8459,-6.1673,-5.5169,-6.0946,-6.5958,-7.0741,-6.4353,-6.2645,-6.4822,-6.3105,-6.0494
26,Forest3,32,2408.36,2418.36,-4.9513,-5.7832,-6.4763,-6.0718,-5.6989,-5.3945,-5.8809,-5.2024,-5.1628,-5.8277,-6.402,-6.1134,-5.6591,-5.4189,-5.8883,-5.2069,-5.0834,-5.8403,-6.4714,-6.1136,-5.712,-5.4474,-5.9106,-5.2429,-5.8007,-6.2214,-6.8052,-6.3408,-6.1731,-6.3863,-6.1791,-5.9544,-5.668,-6.3096,-6.8523,-6.096,-5.9898,-6.2414,-6.0021,-5.7874,-5.7259,-6.2656,-6.8293,-6.1952,-6.0671,-6.3041,-6.0771,-5.8586,-5.7674,-6.3284,-6.9111,-6.3985,-6.1674,-6.2754,-6.2453,-5.9068,-5.3108,-6.0389,-6.6506,-6.2872,-5.9015,-5.6135,-6.0846,-5.4143,-5.3925,-6.0582,-6.6037,-6.2218,-5.8644,-5.7094,-6.0265,-5.4638,-5.3958,-6.0868,-6.6587,-6.2743,-5.9182,-5.7114,-6.0798,-5.4848,-5.7981,-6.2441,-6.8761,-6.2501,-5.8622,-5.8695,-6.1231,-5.5421,-6.0072,-6.5239,-7.0846,-6.392,-6.3084,-6.5441,-6.283,-6.0981
26,Forest3,33,2413.36,2423.36,-4.9051,-5.7126,-6.3601,-6.1503,-5.7114,-5.4164,-5.8886,-5.2241,-5.1051,-5.7416,-6.4372,-6.0969,-5.582,-5.4256,-5.8814,-5.1699,-5.0338,-5.7617,-6.4294,-6.1482,-5.6754,-5.4618,-5.9136,-5.2344,-5.877,-6.1498,-6.7281,-6.3352,-6.2205,-6.4482,-6.1511,-6.0051,-5.6884,-6.1977,-6.8383,-6.192,-5.9357,-6.3183,-6.0795,-5.7775,-5.7677,-6.1743,-6.7826,-6.254,-6.048,-6.3751,-6.1119,-5.8708,-5.766,-6.2422,-6.8326,-6.471,-6.1556,-6.329,-6.2696,-5.9214,-5.281,-5.9547,-6.558,-6.3314,-5.9045,-5.6078,-6.0778,-5.4099,-5.3253,-5.9725,-6.57,-6.2577,-5.8992,-5.7015,-6.0347,-5.4697,-5.3505,-6.0039,-6.5946,-6.319,-5.9351,-5.7063,-6.0838,-5.4857,-5.829,-6.1622,-6.7752,-6.3288,-5.8548,-5.8838,-6.1577,-5.5464,-6.0488,-6.4173,-6.9906,-6.508,-6.2756,-6.5639,-6.353,-6.0851
26,Forest3,34,2418.36,2428.36,-5.2498,-5.8636,-6.4257,-6.0265,-5.7468,-5.4654,-5.8244,-5.2661,-5.3573,-6.0028,-6.3861,-6.0545,-5.5932,-5.3798,-5.8344,-5.1507,-5.3385,-5.9603,-6.4359,-6.0532,-5.694,-5.4609,-5.8479,-5.2416,-6.0102,-6.3177,-6.5682,-6.1537,-6.0965,-6.3827,-5.9487,-5.9055,-5.9493,-6.3365,-6.7238,-5.852,-5.925,-6.2453,-5.755,-5.743,-5.9771,-6.3275,-6.6431,-5.9696,-5.9979,-6.3051,-5.8362,-5.8125,-6.0195,-6.393,-6.8095,-6.3349,-6.0764,-6.2949,-6.158,-5.8587,-5.5782,-6.11,-6.5748,-6.2082,-5.863,-5.6336,-5.9981,-5.4129,-5.5552,-6.164,-6.5308,-6.1802,-5.8962,-5.7333,-5.9657,-5.4862,-5.6077,-6.1729,-6.5914,-6.2247,-5.9124,-5.7328,-6.0155,-5.4931,-6.025,-6.3255,-6.7122,-6.2042,-5.7942,-5.8846,-6.0349,-5.5139,-6.1905,-6.5253,-6.9272,-6.1975,-6.1955,-6.5061,-6.0744,-6.0131
26,Forest3,35,2423.36,2433.36,-3.9229,-5.1813,-6.0719,-5.8557,-5.6075,-5.439,-5.5801,-5.1994,-3.7784,-5.1341,-6.0722,-5.7628,-5.5115,-5.3004,-5.5158,-5.078,-3.8795,-5.1763,-6.0999,-5.8262,-5.5831,-5.4029,-5.5694,-5.1684,-4.4018,-5.472,-6.3692,-6.1718,-5.9171,-6.2591,-5.8782,-5.7456,-4.3078,-5.1514,-6.2772,-5.7572,-5.7425,-6.0741,-5.5672,-5.5658,-4.3498,-5.2747,-6.3184,-5.9068,-5.8166,-6.1521,-5.6877,-5.6418,-4.6121,-5.6998,-6.6106,-6.3079,-6.0091,-6.2016,-6.0645,-5.7813,-4.1008,-5.3975,-6.258,-6.074,-5.6972,-5.5923,-5.7875,-5.3225,-4.0169,-5.3918,-6.3007,-6.017,-5.7276,-5.6371,-5.7663,-5.3596,-4.1055,-5.4373,-6.3234,-6.0859,-5.7535,-5.6663,-5.8194,-5.3883,-4.3409,-5.5871,-6.5092,-6.2012,-5.7574,-5.7305,-5.9591,-5.4197,-4.5338,-5.4157,-6.5178,-6.068,-5.9612,-6.2931,-5.8701,-5.788
26,LowStress_LowCog_Task,1,2521.928,2531.928,-3.7851,-4.6643,-5.8256,-5.7791,-5.4616,-5.3861,-5.3992,-5.1119,-3.6878,-4.6148,-5.7069,-5.606,-5.2512,-5.1742,-5.2694,-4.8973,-3.762,-4.6746,-5.7975,-5.7189,-5.3796,-5.3074,-5.3651,-5.0296,-4.4266,-5.3157,-6.417,-6.1871,-6.0048,-6.1773,-5.9189,-5.771,-4.3796,-5.3322,-6.3559,-6.0867,-5.8313,-6.0948,-5.8275,-5.6336,-4.4012,-5.3243,-6.3838,-6.1314,-5.9049,-6.1319,-5.8684,-5.6933,-4.5446,-5.4578,-6.4642,-6.2271,-6.0092,-6.0727,-5.9494,-5.7282,-4.0074,-4.8438,-5.9788,-5.9554,-5.6393,-5.5251,-5.5828,-5.2637,-3.8857,-4.7282,-5.9474,-5.8591,-5.5538,-5.4829,-5.5257,-5.2046,-3.989,-4.8307,-6.0093,-5.9384,-5.6404,-5.5544,-5.5938,-5.2818,-4.189,-5.039,-6.2263,-6.1256,-5.7294,-5.7531,-5.7994,-5.4276,-4.1925,-5.3753,-6.4769,-6.3802,-6.0829,-6.3127,-6.0591,-5.8726
26,LowStress_LowCog_Task,2,2526.928,2536.928,-3.5923,-4.6074,-5.8224,-5.7411,-5.5118,-5.4233,-5.3853,-5.1501,-3.5371,-4.5701,-5.717,-5.6866,-5.3084,-5.2561,-5.3242,-4.9688,-3.5925,-4.6234,-5.8025,-5.7482,-5.434,-5.3721,-5.3894,-5.0883,-4.2065,-5.2684,-6.4152,-6.2641,-5.9563,-6.2425,-5.9575,-5.7665,-4.2322,-5.2781,-6.4342,-6.2078,-5.9409,-6.1519,-5.9423,-5.7227,-4.2199,-5.2735,-6.4251,-6.2335,-5.9481,-6.1925,-5.9494,-5.7429,-4.3915,-5.4166,-6.5163,-6.3204,-6.0175,-6.1346,-6.033,-5.7596,-3.7771,-4.7779,-6.0216,-5.958,-5.6866,-5.5415,-5.6058,-5.2954,-3.6306,-4.6598,-5.9418,-5.9111,-5.6353,-5.4802,-5.5478,-5.2392,-3.7473,-4.7637,-6.0249,-5.9732,-5.7035,-5.5624,-5.6186,-5.3151,-3.9233,-4.9628,-6.2324,-6.1288,-5.7396,-5.7916,-5.7995,-5.4523,-4.0319,-5.2944,-6.5119,-6.4239,-6.1313,-6.4152,-6.0872,-5.9407
26,LowStress_LowCog_Task,3,2531.928,2541.928,-3.5208,-4.9102,-5.8033,-5.9376,-5.5603,-5.4819,-5.4967,-5.2025,-3.4617,-4.8331,-5.7725,-5.8383,-5.345,-5.3277,-5.4475,-5.0262,-3.5239,-4.9034,-5.8243,-5.9188,-5.4764,-5.438,-5.5065,-5.1441,-4.1732,-5.5093,-6.3831,-6.4354,-6.1265,-6.276,-6.04,-5.8869,-4.202,-5.5389,-6.5015,-6.3919,-6.0129,-6.1691,-6.0822,-5.7711,-4.1881,-5.5246,-6.4414,-6.412,-6.063,-6.2165,-6.0617,-5.8221,-4.3428,-5.6648,-6.5336,-6.4685,-6.0894,-6.177,-6.1345,-5.8187,-3.7075,-5.0615,-6.0178,-6.086,-5.6791,-5.5553,-5.6822,-5.2976,-3.583,-4.9537,-5.9219,-6.0596,-5.6733,-5.5146,-5.6209,-5.2744,-3.6906,-5.0531,-6.0152,-6.1159,-5.7216,-5.5878,-5.6967,-5.3359,-3.8974,-5.253,-6.2248,-6.2917,-5.8172,-5.8269,-5.8799,-5.5101,-4.1305,-5.5021,-6.5763,-6.5247,-6.2444,-6.44,-6.1764,-6.0209
26,LowStress_LowCog_Task,4,2536.928,2546.928,-3.5524,-4.6615,-5.779,-5.7941,-5.481,-5.4567,-5.4163,-5.1548,-3.5793,-4.6429,-5.7603,-5.7943,-5.2754,-5.2569,-5.4222,-4.9553,-3.601,-4.6866,-5.8066,-5.8288,-5.4034,-5.3858,-5.4546,-5.0826,-4.3099,-5.2977,-6.4011,-6.3494,-6.0924,-6.2762,-6.0159,-5.8617,-4.2781,-5.3356,-6.4289,-6.3463,-5.9505,-6.1131,-6.0159,-5.7091,-4.2929,-5.3173,-6.4155,-6.3478,-6.012,-6.1828,-6.0159,-5.7748,-4.4138,-5.4586,-6.5049,-6.4006,-6.0256,-6.1529,-6.0874,-5.7725,-3.7745,-4.8464,-6.0068,-5.9881,-5.6349,-5.5995,-5.6308,-5.2989,-3.665,-4.7498,-5.9595,-5.9964,-5.5766,-5.5176,-5.6157,-5.229,-3.7646,-4.8455,-6.0283,-6.0362,-5.6503,-5.6087,-5.6684,-5.3117,-4.015,-5.0275,-6.2233,-6.2049,-5.7574,-5.824,-5.8364,-5.4719,-4.2803,-5.3285,-6.5817,-6.4789,-6.1923,-6.4292,-6.1363,-5.9812
