condition,cond_short,rating,feature,group,rho,p_raw,p_fdr,n
High Stress - Low Cog,HS–LW,stress,eeg_pright_alpha_power_precond_Z,EEG_Parietal,0.06310923459927469,0.6840270397238616,0.9447977201799893,44
High Stress - Low Cog,HS–LW,workload,eeg_pright_alpha_power_precond_Z,EEG_Parietal,0.17251795580927284,0.26278531857330545,0.5733497859781209,44
Low Stress - High Cog,LS–HW,stress,eeg_pright_alpha_power_precond_Z,EEG_Parietal,0.16321128604844795,0.2897944434452959,0.36144297861813907,44
Low Stress - High Cog,LS–HW,workload,eeg_pright_alpha_power_precond_Z,EEG_Parietal,0.05621107432734842,0.7170421033204941,0.7677690113598464,44
Low Stress - Low Cog,LS–LW,stress,eeg_pright_alpha_power_precond_Z,EEG_Parietal,0.11588888564341616,0.45378535966968625,0.47351515791619436,44
Low Stress - Low Cog,LS–LW,workload,eeg_pright_alpha_power_precond_Z,EEG_Parietal,0.24207739938629091,0.11337999568208554,0.45351998272834215,44
High Stress - High Cog,HS–HW,stress,eeg_pright_beta_power_precond_Z,EEG_Parietal,0.09347471606772886,0.5461661970633409,0.9956154259841862,44
High Stress - High Cog,HS–HW,workload,eeg_pright_beta_power_precond_Z,EEG_Parietal,-0.0916956012176724,0.5538646914689875,0.9767656861065109,44
High Stress - Low Cog,HS–LW,stress,eeg_pright_beta_power_precond_Z,EEG_Parietal,0.19911928379793806,0.19504275158014248,0.9447977201799893,44
High Stress - Low Cog,HS–LW,workload,eeg_pright_beta_power_precond_Z,EEG_Parietal,0.25064333281967555,0.10079120446421577,0.4837977814282357,44
Low Stress - High Cog,LS–HW,stress,eeg_pright_beta_power_precond_Z,EEG_Parietal,0.20060795898215752,0.19165665895818915,0.27057410676450233,44
Low Stress - High Cog,LS–HW,workload,eeg_pright_beta_power_precond_Z,EEG_Parietal,0.09480695848332396,0.5404350645286771,0.6485220774344125,44
Low Stress - Low Cog,LS–LW,stress,eeg_pright_beta_power_precond_Z,EEG_Parietal,0.31383618052149115,0.038027385025879476,0.31915105256370857,44
Low Stress - Low Cog,LS–LW,workload,eeg_pright_beta_power_precond_Z,EEG_Parietal,0.020679978842044953,0.8940031398689661,0.9328728416023994,44
High Stress - High Cog,HS–HW,stress,eeg_pright_halpha_power_precond_Z,EEG_Parietal,0.11636358190332484,0.4519255573003996,0.9956154259841862,44
High Stress - High Cog,HS–HW,workload,eeg_pright_halpha_power_precond_Z,EEG_Parietal,-0.08832659350520201,0.5685815959164073,0.9767656861065109,44
High Stress - Low Cog,HS–LW,stress,eeg_pright_halpha_power_precond_Z,EEG_Parietal,0.08219209489146762,0.5958317804052502,0.9447977201799893,44
High Stress - Low Cog,HS–LW,workload,eeg_pright_halpha_power_precond_Z,EEG_Parietal,0.30993300249606337,0.04061902281952354,0.4837977814282357,44
Low Stress - High Cog,LS–HW,stress,eeg_pright_halpha_power_precond_Z,EEG_Parietal,0.08543756017492665,0.581343456019401,0.6643925211650297,44
Low Stress - High Cog,LS–HW,workload,eeg_pright_halpha_power_precond_Z,EEG_Parietal,0.015395389783923453,0.9209895198696323,0.9209895198696323,44
Low Stress - Low Cog,LS–LW,stress,eeg_pright_halpha_power_precond_Z,EEG_Parietal,0.18347891503030453,0.23319174418772998,0.420270419213971,44
Low Stress - Low Cog,LS–LW,workload,eeg_pright_halpha_power_precond_Z,EEG_Parietal,0.2589648561569574,0.08961747249525155,0.43503030650456004,44
High Stress - High Cog,HS–HW,stress,eeg_pright_hbeta_power_precond_Z,EEG_Parietal,0.07207860235184568,0.6419623998369502,0.9956154259841862,44
High Stress - High Cog,HS–HW,workload,eeg_pright_hbeta_power_precond_Z,EEG_Parietal,-0.0812956208878725,0.599861573307648,0.9767656861065109,44
High Stress - Low Cog,HS–LW,stress,eeg_pright_hbeta_power_precond_Z,EEG_Parietal,0.1396550899286328,0.3659209893616554,0.9447977201799893,44
High Stress - Low Cog,HS–LW,workload,eeg_pright_hbeta_power_precond_Z,EEG_Parietal,0.2266706143945657,0.13897647313872358,0.5175832507764196,44
Low Stress - High Cog,LS–HW,stress,eeg_pright_hbeta_power_precond_Z,EEG_Parietal,0.18748009466956497,0.22298015123642329,0.297306868315231,44
Low Stress - High Cog,LS–HW,workload,eeg_pright_hbeta_power_precond_Z,EEG_Parietal,0.0862857892540826,0.577583168192406,0.6600950493627497,44
Low Stress - Low Cog,LS–LW,stress,eeg_pright_hbeta_power_precond_Z,EEG_Parietal,0.29291376848672507,0.05365721305409783,0.31915105256370857,44
Low Stress - Low Cog,LS–LW,workload,eeg_pright_hbeta_power_precond_Z,EEG_Parietal,-0.010447324951344508,0.946337730314204,0.946337730314204,44
High Stress - High Cog,HS–HW,stress,eeg_pright_lalpha_power_precond_Z,EEG_Parietal,-0.0013505852511687061,0.9930578085541808,0.9956154259841862,44
High Stress - High Cog,HS–HW,workload,eeg_pright_lalpha_power_precond_Z,EEG_Parietal,0.09330686577581042,0.5468903206769431,0.9767656861065109,44
High Stress - Low Cog,HS–LW,stress,eeg_pright_lalpha_power_precond_Z,EEG_Parietal,0.06403836262848259,0.6796227221190894,0.9447977201799893,44
High Stress - Low Cog,HS–LW,workload,eeg_pright_lalpha_power_precond_Z,EEG_Parietal,0.08804266231126663,0.5698300795575708,0.6740119812331837,44
Low Stress - High Cog,LS–HW,stress,eeg_pright_lalpha_power_precond_Z,EEG_Parietal,0.2028077632723757,0.1867296739805343,0.27057410676450233,44
Low Stress - High Cog,LS–HW,workload,eeg_pright_lalpha_power_precond_Z,EEG_Parietal,0.1537390784469007,0.31906984910364333,0.5078920901994743,44
Low Stress - Low Cog,LS–LW,stress,eeg_pright_lalpha_power_precond_Z,EEG_Parietal,0.14191778468327768,0.3581278145308848,0.4489350121691451,44
Low Stress - Low Cog,LS–LW,workload,eeg_pright_lalpha_power_precond_Z,EEG_Parietal,0.09967892915906097,0.5197266312053824,0.7201358922969036,44
High Stress - High Cog,HS–HW,stress,eeg_pright_lbeta_power_precond_Z,EEG_Parietal,0.01528293836848799,0.9215648284333663,0.9956154259841862,44
High Stress - High Cog,HS–HW,workload,eeg_pright_lbeta_power_precond_Z,EEG_Parietal,-0.026659104507374406,0.8636135668887919,0.9767656861065109,44
High Stress - Low Cog,HS–LW,stress,eeg_pright_lbeta_power_precond_Z,EEG_Parietal,0.134866507008869,0.38274673546450355,0.9447977201799893,44
High Stress - Low Cog,HS–LW,workload,eeg_pright_lbeta_power_precond_Z,EEG_Parietal,0.14212397352029427,0.35742269901130386,0.6209880346100677,44
Low Stress - High Cog,LS–HW,stress,eeg_pright_lbeta_power_precond_Z,EEG_Parietal,0.2536161462335447,0.09668282838779436,0.21094435284609678,44
Low Stress - High Cog,LS–HW,workload,eeg_pright_lbeta_power_precond_Z,EEG_Parietal,0.05234432526533974,0.7357786358865195,0.7677690113598464,44
Low Stress - Low Cog,LS–LW,stress,eeg_pright_lbeta_power_precond_Z,EEG_Parietal,0.25759390003481486,0.09138902723957552,0.31915105256370857,44
Low Stress - Low Cog,LS–LW,workload,eeg_pright_lbeta_power_precond_Z,EEG_Parietal,0.1339547418418967,0.3860014037027989,0.7201358922969036,44
High Stress - High Cog,HS–HW,stress,eeg_pright_specent_precond_Z,EEG_Parietal,8.53001211264446e-4,0.9956154259841862,0.9956154259841862,44
High Stress - High Cog,HS–HW,workload,eeg_pright_specent_precond_Z,EEG_Parietal,-0.015819688388991403,0.9188191425622304,0.9767656861065109,44
High Stress - Low Cog,HS–LW,stress,eeg_pright_specent_precond_Z,EEG_Parietal,-0.04960114248232915,0.7491640703742004,0.9447977201799893,44
High Stress - Low Cog,HS–LW,workload,eeg_pright_specent_precond_Z,EEG_Parietal,-0.29238154793482224,0.05411366101106365,0.4837977814282357,44
Low Stress - High Cog,LS–HW,stress,eeg_pright_specent_precond_Z,EEG_Parietal,0.05932375440717498,0.7020771874151434,0.7659023862710654,44
Low Stress - High Cog,LS–HW,workload,eeg_pright_specent_precond_Z,EEG_Parietal,0.32015250104149656,0.034121563424722404,0.2878571994723011,44
Low Stress - Low Cog,LS–LW,stress,eeg_pright_specent_precond_Z,EEG_Parietal,-0.14624411395148357,0.343509891165942,0.4489350121691451,44
Low Stress - Low Cog,LS–LW,workload,eeg_pright_specent_precond_Z,EEG_Parietal,0.058175857434541685,0.7075833672766394,0.8028594624086094,44
High Stress - High Cog,HS–HW,stress,eeg_pright_theta_power_precond_Z,EEG_Parietal,0.07008826619222865,0.6512073415664184,0.9956154259841862,44
High Stress - High Cog,HS–HW,workload,eeg_pright_theta_power_precond_Z,EEG_Parietal,0.004101400693442217,0.9789203515479907,0.9789203515479907,44
High Stress - Low Cog,HS–LW,stress,eeg_pright_theta_power_precond_Z,EEG_Parietal,-0.0268732414601668,0.8625285252474609,0.9447977201799893,44
High Stress - Low Cog,HS–LW,workload,eeg_pright_theta_power_precond_Z,EEG_Parietal,0.10645028538769027,0.491615527399637,0.6209880346100677,44
Low Stress - High Cog,LS–HW,stress,eeg_pright_theta_power_precond_Z,EEG_Parietal,0.2842714834391663,0.061463295309256295,0.18750981270987055,44
Low Stress - High Cog,LS–HW,workload,eeg_pright_theta_power_precond_Z,EEG_Parietal,0.15237855562878655,0.323422760403271,0.5078920901994743,44
Low Stress - Low Cog,LS–LW,stress,eeg_pright_theta_power_precond_Z,EEG_Parietal,0.1670956025556233,0.27831050457298007,0.44529680731676813,44
Low Stress - Low Cog,LS–LW,workload,eeg_pright_theta_power_precond_Z,EEG_Parietal,0.10497414865494792,0.4976758209515548,0.7201358922969036,44
High Stress - High Cog,HS–HW,stress,eeg_c_alpha_power_precond_Z,EEG_Central,0.06795576316406753,0.6611702931697885,0.7097753258643199,44
High Stress - High Cog,HS–HW,workload,eeg_c_alpha_power_precond_Z,EEG_Central,0.07279986230859933,0.638625273317889,0.974404645874616,44
High Stress - Low Cog,HS–LW,stress,eeg_c_alpha_power_precond_Z,EEG_Central,0.24243094423639835,0.11283786389803388,0.6891219066830998,44
High Stress - Low Cog,HS–LW,workload,eeg_c_alpha_power_precond_Z,EEG_Central,0.24729000613521082,0.10558489550534429,0.23190959980776538,44
Low Stress - High Cog,LS–HW,stress,eeg_c_alpha_power_precond_Z,EEG_Central,0.21181986471939873,0.1674864196563375,0.29826388837909085,44
Low Stress - High Cog,LS–HW,workload,eeg_c_alpha_power_precond_Z,EEG_Central,0.11371106500869975,0.4623708996586987,0.8979334207841181,44
Low Stress - Low Cog,LS–LW,stress,eeg_c_alpha_power_precond_Z,EEG_Central,0.11000224090143113,0.47719089931140224,0.5486321859237351,44
Low Stress - Low Cog,LS–LW,workload,eeg_c_alpha_power_precond_Z,EEG_Central,0.2589648561569574,0.08961747249525155,0.23897992665400414,44
High Stress - High Cog,HS–HW,stress,eeg_c_beta_power_precond_Z,EEG_Central,0.11913583583993428,0.44114756766686736,0.7097753258643199,44
High Stress - High Cog,HS–HW,workload,eeg_c_beta_power_precond_Z,EEG_Central,-0.004980272270608405,0.974404645874616,0.974404645874616,44
High Stress - Low Cog,HS–LW,stress,eeg_c_beta_power_precond_Z,EEG_Central,0.14494397255643157,0.3478637116141793,0.6891219066830998,44
High Stress - Low Cog,HS–LW,workload,eeg_c_beta_power_precond_Z,EEG_Central,0.22552905637432236,0.14103091737847964,0.23190959980776538,44
Low Stress - High Cog,LS–HW,stress,eeg_c_beta_power_precond_Z,EEG_Central,0.24793923193620743,0.10464345650119265,0.29826388837909085,44
Low Stress - High Cog,LS–HW,workload,eeg_c_beta_power_precond_Z,EEG_Central,0.04933685377266632,0.750457600141261,0.9573233468566713,44
Low Stress - Low Cog,LS–LW,stress,eeg_c_beta_power_precond_Z,EEG_Central,0.2558208142691567,0.09372030240457893,0.2699138611918911,44
Low Stress - Low Cog,LS–LW,workload,eeg_c_beta_power_precond_Z,EEG_Central,0.18461711215389612,0.2302549330232324,0.4507091705825089,44
High Stress - High Cog,HS–HW,stress,eeg_c_halpha_power_precond_Z,EEG_Central,0.13278385522016542,0.3902048420443406,0.7097753258643199,44
High Stress - High Cog,HS–HW,workload,eeg_c_halpha_power_precond_Z,EEG_Central,-0.09799418085403008,0.5268428108112801,0.974404645874616,44
High Stress - Low Cog,HS–LW,stress,eeg_c_halpha_power_precond_Z,EEG_Central,0.1654562605858674,0.28312025597370516,0.6891219066830998,44
High Stress - Low Cog,HS–LW,workload,eeg_c_halpha_power_precond_Z,EEG_Central,0.28703049471493164,0.05887854667000553,0.23190959980776538,44
Low Stress - High Cog,LS–HW,stress,eeg_c_halpha_power_precond_Z,EEG_Central,0.10864194736529294,0.4826885685826451,0.5516440783801658,44
Low Stress - High Cog,LS–HW,workload,eeg_c_halpha_power_precond_Z,EEG_Central,0.015108963927478365,0.9224549705337062,0.9573233468566713,44
Low Stress - Low Cog,LS–LW,stress,eeg_c_halpha_power_precond_Z,EEG_Central,0.11517965133715291,0.4565717885273165,0.5486321859237351,44
Low Stress - Low Cog,LS–LW,workload,eeg_c_halpha_power_precond_Z,EEG_Central,0.3693773383482216,0.01360234982924204,0.10881879863393631,44
High Stress - High Cog,HS–HW,stress,eeg_c_hbeta_power_precond_Z,EEG_Central,0.15254504994779175,0.32288807824990085,0.7097753258643199,44
High Stress - High Cog,HS–HW,workload,eeg_c_hbeta_power_precond_Z,EEG_Central,-0.07572943423248663,0.6251436633047858,0.974404645874616,44
High Stress - Low Cog,HS–LW,stress,eeg_c_hbeta_power_precond_Z,EEG_Central,0.1218587145999585,0.4307011916769373,0.6891219066830998,44
High Stress - Low Cog,HS–LW,workload,eeg_c_hbeta_power_precond_Z,EEG_Central,0.22338863508636614,0.14494349987985336,0.23190959980776538,44
Low Stress - High Cog,LS–HW,stress,eeg_c_hbeta_power_precond_Z,EEG_Central,0.2065687189943617,0.1785162043879073,0.29826388837909085,44
Low Stress - High Cog,LS–HW,workload,eeg_c_hbeta_power_precond_Z,EEG_Central,0.09000932538786875,0.5612083879900738,0.8979334207841181,44
Low Stress - Low Cog,LS–LW,stress,eeg_c_hbeta_power_precond_Z,EEG_Central,0.25206187244596145,0.09881439790644204,0.2699138611918911,44
Low Stress - Low Cog,LS–LW,workload,eeg_c_hbeta_power_precond_Z,EEG_Central,0.06948186662846245,0.654034403326064,0.654034403326064,44
High Stress - High Cog,HS–HW,stress,eeg_c_lalpha_power_precond_Z,EEG_Central,0.08842779223441424,0.5681369163168045,0.7097753258643199,44
High Stress - High Cog,HS–HW,workload,eeg_c_lalpha_power_precond_Z,EEG_Central,0.07221394792382188,0.6413356488323658,0.974404645874616,44
High Stress - Low Cog,HS–LW,stress,eeg_c_lalpha_power_precond_Z,EEG_Central,0.05453266817581721,0.7251555033614151,0.8657959233420427,44
High Stress - Low Cog,HS–LW,workload,eeg_c_lalpha_power_precond_Z,EEG_Central,0.22702735127589174,0.13833903689354068,0.23190959980776538,44
Low Stress - High Cog,LS–HW,stress,eeg_c_lalpha_power_precond_Z,EEG_Central,0.20294968612980915,0.1864149302369318,0.29826388837909085,44
Low Stress - High Cog,LS–HW,workload,eeg_c_lalpha_power_precond_Z,EEG_Central,0.20651304249690808,0.1786358739551348,0.47636233054702615,44
Low Stress - Low Cog,LS–LW,stress,eeg_c_lalpha_power_precond_Z,EEG_Central,0.10929300659516787,0.48005316268326825,0.5486321859237351,44
Low Stress - Low Cog,LS–LW,workload,eeg_c_lalpha_power_precond_Z,EEG_Central,0.16594072987786243,0.28169323161406806,0.4507091705825089,44
High Stress - High Cog,HS–HW,stress,eeg_c_lbeta_power_precond_Z,EEG_Central,0.12731043078121856,0.410207004963979,0.7097753258643199,44
High Stress - High Cog,HS–HW,workload,eeg_c_lbeta_power_precond_Z,EEG_Central,0.13358847972926075,0.3873133971109478,0.974404645874616,44
High Stress - Low Cog,HS–LW,stress,eeg_c_lbeta_power_precond_Z,EEG_Central,0.20283579591476963,0.1866674757448363,0.6891219066830998,44
High Stress - Low Cog,HS–LW,workload,eeg_c_lbeta_power_precond_Z,EEG_Central,0.13306285673461285,0.38920081185649835,0.5189344158086644,44
Low Stress - High Cog,LS–HW,stress,eeg_c_lbeta_power_precond_Z,EEG_Central,0.18173221894351094,0.23774822781725835,0.31699763708967776,44
Low Stress - High Cog,LS–HW,workload,eeg_c_lbeta_power_precond_Z,EEG_Central,0.008306349836907537,0.9573233468566713,0.9573233468566713,44
Low Stress - Low Cog,LS–LW,stress,eeg_c_lbeta_power_precond_Z,EEG_Central,0.22894083406177929,0.13495693059594555,0.2699138611918911,44
Low Stress - Low Cog,LS–LW,workload,eeg_c_lbeta_power_precond_Z,EEG_Central,0.32952007808864014,0.02894215100169448,0.11576860400677792,44
High Stress - High Cog,HS–HW,stress,eeg_c_specent_precond_Z,EEG_Central,0.05771974862889418,0.7097753258643199,0.7097753258643199,44
High Stress - High Cog,HS–HW,workload,eeg_c_specent_precond_Z,EEG_Central,0.01992108908243362,0.8978719538822162,0.974404645874616,44
High Stress - Low Cog,HS–LW,stress,eeg_c_specent_precond_Z,EEG_Central,-0.04788582919763765,0.7575714329242874,0.8657959233420427,44
High Stress - Low Cog,HS–LW,workload,eeg_c_specent_precond_Z,EEG_Central,-0.10266887444563426,0.5072162421284121,0.5796757052896138,44
Low Stress - High Cog,LS–HW,stress,eeg_c_specent_precond_Z,EEG_Central,0.011992481453125087,0.938415323940458,0.938415323940458,44
Low Stress - High Cog,LS–HW,workload,eeg_c_specent_precond_Z,EEG_Central,0.33282684518919164,0.02727728549208067,0.21821828393664536,44
Low Stress - Low Cog,LS–LW,stress,eeg_c_specent_precond_Z,EEG_Central,-0.22915360435365825,0.13458469504589896,0.2699138611918911,44
Low Stress - Low Cog,LS–LW,workload,eeg_c_specent_precond_Z,EEG_Central,-0.11964333779895903,0.4391899896174195,0.5580472281168669,44
High Stress - High Cog,HS–HW,stress,eeg_c_theta_power_precond_Z,EEG_Central,0.07684119244807218,0.6200586186740065,0.7097753258643199,44
High Stress - High Cog,HS–HW,workload,eeg_c_theta_power_precond_Z,EEG_Central,-0.012890116465104108,0.9338155709442799,0.974404645874616,44
High Stress - Low Cog,HS–LW,stress,eeg_c_theta_power_precond_Z,EEG_Central,0.0037879835036937243,0.9805308764601601,0.9805308764601601,44
High Stress - Low Cog,HS–LW,workload,eeg_c_theta_power_precond_Z,EEG_Central,0.03281979308199566,0.8325037792246248,0.8325037792246248,44
Low Stress - High Cog,LS–HW,stress,eeg_c_theta_power_precond_Z,EEG_Central,0.2220383104546059,0.14745270505306085,0.29826388837909085,44
Low Stress - High Cog,LS–HW,workload,eeg_c_theta_power_precond_Z,EEG_Central,0.23744703499297753,0.12066405807514616,0.47636233054702615,44
Low Stress - Low Cog,LS–LW,stress,eeg_c_theta_power_precond_Z,EEG_Central,0.08539181047409612,0.581546582460409,0.581546582460409,44
Low Stress - Low Cog,LS–LW,workload,eeg_c_theta_power_precond_Z,EEG_Central,0.10726397330181794,0.48829132460225855,0.5580472281168669,44
High Stress - High Cog,HS–HW,stress,eeg_ab_ratio_precond_Z,NA,0.1976119472762633,0.19851415086174212,0.39702830172348424,44
High Stress - High Cog,HS–HW,workload,eeg_ab_ratio_precond_Z,NA,0.05361116620713753,0.729622779754116,0.7438830321633386,44
High Stress - Low Cog,HS–LW,stress,eeg_ab_ratio_precond_Z,NA,-0.031375938832481985,0.8397740120315803,0.8397740120315803,44
High Stress - Low Cog,HS–LW,workload,eeg_ab_ratio_precond_Z,NA,0.1210051501457927,0.4339609290274822,0.49600547632296643,44
Low Stress - High Cog,LS–HW,stress,eeg_ab_ratio_precond_Z,NA,0.14724496458718672,0.34018127165182266,0.34018127165182266,44
Low Stress - High Cog,LS–HW,workload,eeg_ab_ratio_precond_Z,NA,-0.006229762377680653,0.9679860700556571,0.9679860700556571,44
Low Stress - Low Cog,LS–LW,stress,eeg_ab_ratio_precond_Z,NA,-0.17688303598205624,0.25071414190526403,0.5014282838105281,44
Low Stress - Low Cog,LS–LW,workload,eeg_ab_ratio_precond_Z,NA,0.17395511614190753,0.2587690526467995,0.31849650207333385,44
High Stress - High Cog,HS–HW,stress,eeg_rightfrontal_alpha_precond_Z,NA,0.09610480313579424,0.5348799286246815,0.5348799286246815,44
High Stress - High Cog,HS–HW,workload,eeg_rightfrontal_alpha_precond_Z,NA,-0.05068159428325024,0.7438830321633386,0.7438830321633386,44
High Stress - Low Cog,HS–LW,stress,eeg_rightfrontal_alpha_precond_Z,NA,0.08176326657029474,0.5977579479840174,0.8397740120315803,44
High Stress - Low Cog,HS–LW,workload,eeg_rightfrontal_alpha_precond_Z,NA,0.10538007474371217,0.49600547632296643,0.49600547632296643,44
Low Stress - High Cog,LS–HW,stress,eeg_rightfrontal_alpha_precond_Z,NA,0.2069235261379453,0.1777549416031114,0.34018127165182266,44
Low Stress - High Cog,LS–HW,workload,eeg_rightfrontal_alpha_precond_Z,NA,0.10318491478434276,0.5050725882107898,0.9679860700556571,44
Low Stress - Low Cog,LS–LW,stress,eeg_rightfrontal_alpha_precond_Z,NA,0.06581694362123022,0.6712212005439289,0.6712212005439289,44
Low Stress - Low Cog,LS–LW,workload,eeg_rightfrontal_alpha_precond_Z,NA,0.1539191504817948,0.31849650207333385,0.31849650207333385,44
High Stress - High Cog,HS–HW,stress,imi_competence_score_precond_Z,NA,NA,NA,NA,0
High Stress - High Cog,HS–HW,workload,imi_competence_score_precond_Z,NA,NA,NA,NA,0
High Stress - Low Cog,HS–LW,stress,imi_competence_score_precond_Z,NA,NA,NA,NA,0
High Stress - Low Cog,HS–LW,workload,imi_competence_score_precond_Z,NA,NA,NA,NA,0
Low Stress - High Cog,LS–HW,stress,imi_competence_score_precond_Z,NA,NA,NA,NA,0
Low Stress - High Cog,LS–HW,workload,imi_competence_score_precond_Z,NA,NA,NA,NA,0
Low Stress - Low Cog,LS–LW,stress,imi_competence_score_precond_Z,NA,NA,NA,NA,0
Low Stress - Low Cog,LS–LW,workload,imi_competence_score_precond_Z,NA,NA,NA,NA,0
High Stress - High Cog,HS–HW,stress,imi_effort_score_precond_Z,NA,NA,NA,NA,0
High Stress - High Cog,HS–HW,workload,imi_effort_score_precond_Z,NA,NA,NA,NA,0
High Stress - Low Cog,HS–LW,stress,imi_effort_score_precond_Z,NA,NA,NA,NA,0
High Stress - Low Cog,HS–LW,workload,imi_effort_score_precond_Z,NA,NA,NA,NA,0
Low Stress - High Cog,LS–HW,stress,imi_effort_score_precond_Z,NA,NA,NA,NA,0
Low Stress - High Cog,LS–HW,workload,imi_effort_score_precond_Z,NA,NA,NA,NA,0
Low Stress - Low Cog,LS–LW,stress,imi_effort_score_precond_Z,NA,NA,NA,NA,0
Low Stress - Low Cog,LS–LW,workload,imi_effort_score_precond_Z,NA,NA,NA,NA,0
High Stress - High Cog,HS–HW,stress,imi_interest_score_precond_Z,NA,NA,NA,NA,0
High Stress - High Cog,HS–HW,workload,imi_interest_score_precond_Z,NA,NA,NA,NA,0
High Stress - Low Cog,HS–LW,stress,imi_interest_score_precond_Z,NA,NA,NA,NA,0
High Stress - Low Cog,HS–LW,workload,imi_interest_score_precond_Z,NA,NA,NA,NA,0
Low Stress - High Cog,LS–HW,stress,imi_interest_score_precond_Z,NA,NA,NA,NA,0
Low Stress - High Cog,LS–HW,workload,imi_interest_score_precond_Z,NA,NA,NA,NA,0
Low Stress - Low Cog,LS–LW,stress,imi_interest_score_precond_Z,NA,NA,NA,NA,0
Low Stress - Low Cog,LS–LW,workload,imi_interest_score_precond_Z,NA,NA,NA,NA,0
High Stress - High Cog,HS–HW,stress,imi_pressure_score_precond_Z,NA,NA,NA,NA,0
High Stress - High Cog,HS–HW,workload,imi_pressure_score_precond_Z,NA,NA,NA,NA,0
High Stress - Low Cog,HS–LW,stress,imi_pressure_score_precond_Z,NA,NA,NA,NA,0
High Stress - Low Cog,HS–LW,workload,imi_pressure_score_precond_Z,NA,NA,NA,NA,0
Low Stress - High Cog,LS–HW,stress,imi_pressure_score_precond_Z,NA,NA,NA,NA,0
Low Stress - High Cog,LS–HW,workload,imi_pressure_score_precond_Z,NA,NA,NA,NA,0
Low Stress - Low Cog,LS–LW,stress,imi_pressure_score_precond_Z,NA,NA,NA,NA,0
Low Stress - Low Cog,LS–LW,workload,imi_pressure_score_precond_Z,NA,NA,NA,NA,0
High Stress - High Cog,HS–HW,stress,mps_phys_presence_score_precond_Z,NA,NA,NA,NA,0
High Stress - High Cog,HS–HW,workload,mps_phys_presence_score_precond_Z,NA,NA,NA,NA,0
High Stress - Low Cog,HS–LW,stress,mps_phys_presence_score_precond_Z,NA,NA,NA,NA,0
High Stress - Low Cog,HS–LW,workload,mps_phys_presence_score_precond_Z,NA,NA,NA,NA,0
Low Stress - High Cog,LS–HW,stress,mps_phys_presence_score_precond_Z,NA,NA,NA,NA,0
Low Stress - High Cog,LS–HW,workload,mps_phys_presence_score_precond_Z,NA,NA,NA,NA,0
Low Stress - Low Cog,LS–LW,stress,mps_phys_presence_score_precond_Z,NA,NA,NA,NA,0
Low Stress - Low Cog,LS–LW,workload,mps_phys_presence_score_precond_Z,NA,NA,NA,NA,0
High Stress - High Cog,HS–HW,stress,mps_social_presence_score_precond_Z,NA,NA,NA,NA,0
High Stress - High Cog,HS–HW,workload,mps_social_presence_score_precond_Z,NA,NA,NA,NA,0
High Stress - Low Cog,HS–LW,stress,mps_social_presence_score_precond_Z,NA,NA,NA,NA,0
High Stress - Low Cog,HS–LW,workload,mps_social_presence_score_precond_Z,NA,NA,NA,NA,0
Low Stress - High Cog,LS–HW,stress,mps_social_presence_score_precond_Z,NA,NA,NA,NA,0
Low Stress - High Cog,LS–HW,workload,mps_social_presence_score_precond_Z,NA,NA,NA,NA,0
Low Stress - Low Cog,LS–LW,stress,mps_social_presence_score_precond_Z,NA,NA,NA,NA,0
Low Stress - Low Cog,LS–LW,workload,mps_social_presence_score_precond_Z,NA,NA,NA,NA,0
High Stress - High Cog,HS–HW,stress,nasa_effort_precond_Z,NA,NA,NA,NA,0
High Stress - High Cog,HS–HW,workload,nasa_effort_precond_Z,NA,NA,NA,NA,0
High Stress - Low Cog,HS–LW,stress,nasa_effort_precond_Z,NA,NA,NA,NA,0
High Stress - Low Cog,HS–LW,workload,nasa_effort_precond_Z,NA,NA,NA,NA,0
Low Stress - High Cog,LS–HW,stress,nasa_effort_precond_Z,NA,NA,NA,NA,0
Low Stress - High Cog,LS–HW,workload,nasa_effort_precond_Z,NA,NA,NA,NA,0
Low Stress - Low Cog,LS–LW,stress,nasa_effort_precond_Z,NA,NA,NA,NA,0
Low Stress - Low Cog,LS–LW,workload,nasa_effort_precond_Z,NA,NA,NA,NA,0
High Stress - High Cog,HS–HW,stress,nasa_performance_precond_Z,NA,NA,NA,NA,0
High Stress - High Cog,HS–HW,workload,nasa_performance_precond_Z,NA,NA,NA,NA,0
High Stress - Low Cog,HS–LW,stress,nasa_performance_precond_Z,NA,NA,NA,NA,0
High Stress - Low Cog,HS–LW,workload,nasa_performance_precond_Z,NA,NA,NA,NA,0
Low Stress - High Cog,LS–HW,stress,nasa_performance_precond_Z,NA,NA,NA,NA,0
Low Stress - High Cog,LS–HW,workload,nasa_performance_precond_Z,NA,NA,NA,NA,0
Low Stress - Low Cog,LS–LW,stress,nasa_performance_precond_Z,NA,NA,NA,NA,0
Low Stress - Low Cog,LS–LW,workload,nasa_performance_precond_Z,NA,NA,NA,NA,0
