Participant_ID,Condition,FrontalLeft_Delta_Power,FrontalLeft_Theta_Power,FrontalLeft_LowAlpha_Power,FrontalLeft_HighAlpha_Power,FrontalLeft_LowBeta_Power,FrontalLeft_HighBeta_Power,FrontalLeft_Alpha_Power,FrontalLeft_Beta_Power,FrontalRight_Delta_Power,FrontalRight_Theta_Power,FrontalRight_LowAlpha_Power,FrontalRight_HighAlpha_Power,FrontalRight_LowBeta_Power,FrontalRight_HighBeta_Power,FrontalRight_Alpha_Power,FrontalRight_Beta_Power,OverallFrontal_Delta_Power,OverallFrontal_Theta_Power,OverallFrontal_LowAlpha_Power,OverallFrontal_HighAlpha_Power,OverallFrontal_LowBeta_Power,OverallFrontal_HighBeta_Power,OverallFrontal_Alpha_Power,OverallFrontal_Beta_Power,TemporalLeft_Delta_Power,TemporalLeft_Theta_Power,TemporalLeft_LowAlpha_Power,TemporalLeft_HighAlpha_Power,TemporalLeft_LowBeta_Power,TemporalLeft_HighBeta_Power,TemporalLeft_Alpha_Power,TemporalLeft_Beta_Power,TemporalRight_Delta_Power,TemporalRight_Theta_Power,TemporalRight_LowAlpha_Power,TemporalRight_HighAlpha_Power,TemporalRight_LowBeta_Power,TemporalRight_HighBeta_Power,TemporalRight_Alpha_Power,TemporalRight_Beta_Power,Temporal_Delta_Power,Temporal_Theta_Power,Temporal_LowAlpha_Power,Temporal_HighAlpha_Power,Temporal_LowBeta_Power,Temporal_HighBeta_Power,Temporal_Alpha_Power,Temporal_Beta_Power,Central_Delta_Power,Central_Theta_Power,Central_LowAlpha_Power,Central_HighAlpha_Power,Central_LowBeta_Power,Central_HighBeta_Power,Central_Alpha_Power,Central_Beta_Power,ParietalLeft_Delta_Power,ParietalLeft_Theta_Power,ParietalLeft_LowAlpha_Power,ParietalLeft_HighAlpha_Power,ParietalLeft_LowBeta_Power,ParietalLeft_HighBeta_Power,ParietalLeft_Alpha_Power,ParietalLeft_Beta_Power,ParietalRight_Delta_Power,ParietalRight_Theta_Power,ParietalRight_LowAlpha_Power,ParietalRight_HighAlpha_Power,ParietalRight_LowBeta_Power,ParietalRight_HighBeta_Power,ParietalRight_Alpha_Power,ParietalRight_Beta_Power,Parietal_Delta_Power,Parietal_Theta_Power,Parietal_LowAlpha_Power,Parietal_HighAlpha_Power,Parietal_LowBeta_Power,Parietal_HighBeta_Power,Parietal_Alpha_Power,Parietal_Beta_Power,Occipital_Delta_Power,Occipital_Theta_Power,Occipital_LowAlpha_Power,Occipital_HighAlpha_Power,Occipital_LowBeta_Power,Occipital_HighBeta_Power,Occipital_Alpha_Power,Occipital_Beta_Power,FrontalMidline_Delta_Power,FrontalMidline_Theta_Power,FrontalMidline_LowAlpha_Power,FrontalMidline_HighAlpha_Power,FrontalMidline_LowBeta_Power,FrontalMidline_HighBeta_Power,FrontalMidline_Alpha_Power,FrontalMidline_Beta_Power,Frontal_Alpha_Asymmetry,Alpha_Beta_Ratio,Theta_Beta_Ratio,RightFrontal_Alpha,Theta_Alpha_Ratio,FrontalLeft_SampleEntropy,FrontalLeft_SpectralEntropy,FrontalRight_SampleEntropy,FrontalRight_SpectralEntropy,OverallFrontal_SampleEntropy,OverallFrontal_SpectralEntropy,TemporalLeft_SampleEntropy,TemporalLeft_SpectralEntropy,TemporalRight_SampleEntropy,TemporalRight_SpectralEntropy,Temporal_SampleEntropy,Temporal_SpectralEntropy,Central_SampleEntropy,Central_SpectralEntropy,ParietalLeft_SampleEntropy,ParietalLeft_SpectralEntropy,ParietalRight_SampleEntropy,ParietalRight_SpectralEntropy,Parietal_SampleEntropy,Parietal_SpectralEntropy,Occipital_SampleEntropy,Occipital_SpectralEntropy,FrontalMidline_SampleEntropy,FrontalMidline_SpectralEntropy,Full_Response_Count,Full_Response_Rate_per_min,Full_Mean_Response_Latency_sec,Full_Response_Accuracy,Full_Response_Correct,Full_Response_Incorrect,Full_Response_Usable,Full_RMSSD,Full_Polar_HeartRate_BPM_CLEANED_ABS_Median,Full_Polar_HeartRate_BPM_CLEANED_ABS_Mean,Full_Polar_HeartRate_BPM_CLEANED_ABS_SD,Full_Polar_HeartRate_RR_Interval_CLEANED_ABS_Median,Full_Polar_HeartRate_RR_Interval_CLEANED_ABS_Mean,Full_Polar_HeartRate_RR_Interval_CLEANED_ABS_SD,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_Median,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_Mean,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_SD,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_Tonic_Mean,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_Tonic_SD,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_PeakRate,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_PeakHeight_Mean,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_PeakHeight_Max,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_PeakHeight_Median,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_PeakArea,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_TotalSCRs,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_MeaningfulSCRs,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_ProportionMeaningful,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_LowVar_Flag,Full_Foveal_Corrected_Dilation_Left_CLEANED_ABS_Median,Full_Foveal_Corrected_Dilation_Left_CLEANED_ABS_Mean,Full_Foveal_Corrected_Dilation_Left_CLEANED_ABS_SD,Full_Foveal_Corrected_Dilation_Right_CLEANED_ABS_Median,Full_Foveal_Corrected_Dilation_Right_CLEANED_ABS_Mean,Full_Foveal_Corrected_Dilation_Right_CLEANED_ABS_SD,Full_Inter_Blink_Interval_CLEANED_ABS_Median,Full_Inter_Blink_Interval_CLEANED_ABS_Mean,Full_Inter_Blink_Interval_CLEANED_ABS_SD,Full_Current_Blink_Duration_CLEANED_ABS_Median,Full_Current_Blink_Duration_CLEANED_ABS_Mean,Full_Current_Blink_Duration_CLEANED_ABS_SD,Full_Full_Pupil_Dilation_Mean,Full_Full_Pupil_Dilation_Median,Full_Full_Pupil_Dilation_SD,Full_Full_Pupil_Dilation_Asymmetry,Stress,Calm,Happy,Sad,Pleasure,Arousal,NASA_Mental,NASA_Performance,NASA_Effort,IMI_Interest_Score,IMI_Effort_Score,IMI_Pressure_Score,IMI_Competence_Score,MPS_Phys_Presence_Score,MPS_Social_Presence_Score
26,Forest3,-4.2028,-5.3446,-6.293,-6.041,-5.6569,-5.5057,-5.7846,-5.2582,-4.1973,-5.4209,-6.2811,-6.0093,-5.5498,-5.4161,-5.7578,-5.1595,-4.2385,-5.4181,-6.3215,-6.0519,-5.6336,-5.499,-5.801,-5.2437,-4.9578,-6.0462,-6.736,-6.3319,-6.1078,-6.4008,-6.1316,-5.9185,-4.9098,-5.9153,-6.698,-6.1529,-5.9488,-6.28,-5.987,-5.7723,-4.9319,-5.9724,-6.7156,-6.2286,-6.0169,-6.3331,-6.0496,-5.8355,-5.0477,-6.0856,-6.8836,-6.4518,-6.12,-6.2934,-6.2624,-5.8847,-4.471,-5.6443,-6.5186,-6.2415,-5.8083,-5.6592,-5.9955,-5.4109,-4.3765,-5.6264,-6.5083,-6.1954,-5.7925,-5.67,-5.9617,-5.4099,-4.4712,-5.6813,-6.5557,-6.2514,-5.8408,-5.7177,-6.0155,-5.4583,-4.7447,-5.9658,-6.7855,-6.3232,-5.8289,-5.8353,-6.1437,-5.5125,-5.1039,-6.1928,-6.9638,-6.4492,-6.2356,-6.5462,-6.2794,-6.053,0.02683,-0.55731,-0.1398,-5.7578,0.086548,,3.7709,,3.6926,,3.7545,,3.8209,,4.0121,,3.9215,,4.0454,,3.7875,,3.7497,,3.7777,,4.0224,,3.9673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,LowStress_LowCog_Task,-3.7151,-4.8313,-5.9468,-5.8369,-5.5463,-5.5071,-5.5257,-5.2121,-3.6741,-4.7818,-5.9036,-5.7271,-5.3533,-5.2979,-5.4453,-5.0096,-3.7283,-4.8411,-5.9596,-5.8104,-5.4755,-5.4302,-5.5169,-5.1376,-4.3742,-5.4493,-6.5249,-6.2254,-6.1023,-6.3206,-5.995,-5.8862,-4.3445,-5.4626,-6.5033,-6.1567,-5.9593,-6.1596,-5.9466,-5.7362,-4.3583,-5.4563,-6.5134,-6.1879,-6.0212,-6.2285,-5.9689,-5.8009,-4.5334,-5.5852,-6.587,-6.2952,-6.0834,-6.1987,-6.0632,-5.8238,-3.9078,-5.0026,-6.1394,-6.0082,-5.7295,-5.6792,-5.7068,-5.389,-3.767,-4.892,-6.0734,-5.9454,-5.642,-5.5958,-5.6443,-5.3026,-3.8825,-4.9932,-6.1513,-6.0146,-5.7281,-5.6866,-5.7168,-5.3917,-4.0887,-5.1835,-6.3302,-6.124,-5.8028,-5.8387,-5.8576,-5.5036,-4.3575,-5.519,-6.6227,-6.3495,-6.2054,-6.454,-6.1088,-6.0008,0.080389,-0.37936,0.48181,-5.4453,0.58978,,3.4422,,3.5357,,3.4748,,3.4186,,3.4897,,3.456,,3.6229,,3.4444,,3.4425,,3.442,,3.5071,,3.3423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-2.0,-2.0,-6.0,-1.0,0.0,6.0,1.0,6.0,21.0,17.0,20.0,31.0,2.6,1.4
26,Forest4,-3.851,-4.9882,-5.9199,-5.746,-5.6048,-5.5176,-5.4577,-5.2473,-3.725,-5.0435,-5.9939,-5.8069,-5.5992,-5.4847,-5.5268,-5.2251,-3.8239,-5.0542,-5.991,-5.8041,-5.6337,-5.539,-5.5225,-5.2714,-4.7071,-5.8104,-6.4891,-6.1888,-6.0675,-6.3154,-5.9514,-5.8637,-4.6246,-5.7267,-6.4088,-5.9788,-5.943,-6.1713,-5.7786,-5.7317,-4.6617,-5.7644,-6.445,-6.0658,-5.9976,-6.2336,-5.852,-5.7893,-4.6713,-5.7777,-6.5891,-6.2802,-6.0902,-6.195,-6.0451,-5.8287,-4.1372,-5.2977,-6.1745,-5.9984,-5.8269,-5.7603,-5.7126,-5.48,-4.0424,-5.2779,-6.2083,-5.9873,-5.8197,-5.7647,-5.7196,-5.4783,-4.1359,-5.333,-6.2341,-6.0293,-5.8584,-5.805,-5.7553,-5.5183,-4.5104,-5.6548,-6.5039,-6.1812,-5.9108,-5.9481,-5.9519,-5.6166,-4.8793,-5.988,-6.6879,-6.2441,-6.1668,-6.3874,-6.0504,-5.9526,-0.069097,-0.25105,-0.035366,-5.5268,0.06238,,3.4463,,3.2558,,3.3916,,3.6902,,3.6799,,3.6848,,3.7036,,3.5527,,3.5219,,3.5647,,3.8445,,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,LowStress_HighCog_Task,-3.6902,-4.8357,-6.043,-5.6352,-5.6619,-5.727,-5.4401,-5.3813,-3.6726,-4.8535,-5.974,-5.6177,-5.6419,-5.718,-5.402,-5.3651,-3.7144,-4.8786,-6.038,-5.6473,-5.6779,-5.7569,-5.4452,-5.4031,-4.3613,-5.5024,-6.551,-5.8364,-6.0472,-6.3334,-5.7223,-5.8558,-4.1832,-5.4545,-6.5105,-5.728,-5.8603,-6.2403,-5.6322,-5.6999,-4.2586,-5.4766,-6.5292,-5.776,-5.9389,-6.2819,-5.6725,-5.7669,-4.4814,-5.5949,-6.6183,-5.9337,-6.0716,-6.3416,-5.8127,-5.8748,-3.888,-5.0492,-6.2227,-5.7499,-5.865,-5.9041,-5.574,-5.5719,-3.7538,-4.932,-6.1149,-5.6822,-5.8118,-5.9372,-5.4917,-5.5572,-3.8666,-5.0354,-6.2099,-5.7475,-5.8707,-5.9623,-5.5676,-5.6016,-4.0397,-5.215,-6.3578,-5.8046,-5.9107,-6.1693,-5.6525,-5.7092,-4.2985,-5.5039,-6.5428,-5.9157,-6.0519,-6.3945,-5.7866,-5.8793,0.038108,-0.042166,0.3754,-5.402,0.28268,,3.4522,,3.3339,,3.3801,,3.4774,,3.2645,,3.3654,,3.5872,,3.4497,,3.4423,,3.4563,,3.419,,3.2593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-2.0,-2.0,-6.0,-1.0,0.0,7.0,5.0,6.0,19.0,21.0,19.0,21.0,2.4,1.4
26,Post_Exposure_Room_Fixation_Cross,-4.3402,-5.4689,-6.3456,-6.0319,-5.6534,-5.4817,-5.8045,-5.2438,-3.9167,-5.4843,-6.3301,-6.0734,-5.698,-5.5272,-5.8259,-5.2872,-4.1195,-5.5112,-6.3682,-6.076,-5.704,-5.542,-5.8414,-5.2995,-5.1057,-6.0424,-6.7296,-6.2482,-6.0664,-6.3175,-6.0791,-5.8641,-5.099,-6.0422,-6.6901,-6.2168,-5.9646,-6.2196,-6.0394,-5.7626,-5.1022,-6.0423,-6.7084,-6.2314,-6.0099,-6.2632,-6.0578,-5.8077,-5.087,-6.1044,-6.8729,-6.4107,-6.09,-6.2203,-6.2351,-5.8381,-4.5401,-5.7147,-6.5696,-6.2333,-5.8376,-5.6457,-6.013,-5.4156,-4.4861,-5.6468,-6.5302,-6.2445,-5.8545,-5.7426,-6.0068,-5.4794,-4.56,-5.7227,-6.59,-6.2711,-5.8798,-5.7393,-6.0455,-5.4885,-4.9001,-5.9307,-6.7221,-6.2735,-5.8511,-5.9381,-6.0976,-5.5741,-5.2095,-6.1582,-6.8597,-6.4001,-6.1493,-6.3889,-6.2223,-5.9428,-0.021329,-0.54191,-0.21541,-5.8259,0.064179,,3.8689,,3.5773,,3.7684,,4.4197,,4.4524,,4.4369,,4.3129,,4.0281,,4.0824,,4.096,,4.5952,,4.1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Post_Exposure_Blank_Fixation_Cross,-4.6384,-5.5932,-6.3253,-5.8828,-5.7009,-5.4094,-5.695,-5.2175,-4.4065,-5.5038,-6.2914,-5.9067,-5.687,-5.5379,-5.7036,-5.291,-4.5455,-5.5818,-6.3361,-5.9092,-5.722,-5.508,-5.7177,-5.2877,-5.2486,-6.0867,-6.5839,-5.9813,-6.0113,-6.347,-5.8343,-5.8359,-5.2778,-6.113,-6.5718,-5.8449,-5.9473,-6.2633,-5.7217,-5.7651,-5.2637,-6.1003,-6.5775,-5.9042,-5.9764,-6.301,-5.7714,-5.7972,-5.364,-6.1297,-6.7708,-6.2162,-6.0872,-6.2537,-6.0605,-5.8508,-4.8166,-5.8037,-6.5079,-6.054,-5.8745,-5.6047,-5.8703,-5.4053,-4.6974,-5.7458,-6.4532,-6.0567,-5.8597,-5.7382,-5.8553,-5.4791,-4.801,-5.8146,-6.5195,-6.0868,-5.9019,-5.7181,-5.897,-5.4859,-5.0562,-6.0159,-6.6603,-6.0902,-5.852,-5.8744,-5.9371,-5.546,-5.4101,-6.2742,-6.76,-6.0771,-6.1458,-6.4253,-5.9428,-5.9516,-0.0085769,-0.42999,-0.32265,-5.7036,-0.33139,,4.6829,,4.2742,,4.5277,,4.7612,,4.8351,,4.8001,,4.9234,,4.6774,,4.5651,,4.632,,4.8506,,4.9864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Pre_Exposure_Blank_Fixation_Cross,-4.8317,-5.3977,-6.1012,-5.7433,-5.7197,-5.8549,-5.5381,-5.4718,-4.5512,-5.3358,-6.0485,-5.7122,-5.6861,-5.8619,-5.4952,-5.4533,-4.6753,-5.387,-6.0966,-5.7406,-5.7168,-5.8788,-5.5325,-5.4793,-5.5157,-5.9573,-6.4917,-5.7207,-5.7237,-6.2411,-5.6218,-5.6004,-5.5127,-5.9935,-6.5043,-5.6865,-5.8738,-6.2887,-5.5945,-5.7235,-5.5141,-5.976,-6.4983,-5.7024,-5.7962,-6.2655,-5.6072,-5.6608,-5.5175,-6.0066,-6.5348,-5.7634,-6.0109,-6.3117,-5.6614,-5.8246,-5.2138,-5.7984,-6.3124,-5.4514,-5.6438,-5.9647,-5.367,-5.4651,-5.306,-5.7866,-6.2592,-5.3308,-5.7499,-6.1211,-5.2534,-5.5856,-5.305,-5.8318,-6.3279,-5.4358,-5.7366,-6.0735,-5.3544,-5.5624,-5.3889,-5.8725,-6.3775,-5.4697,-5.7511,-6.1699,-5.3913,-5.6017,-4.7372,-5.6627,-6.3938,-5.8878,-5.8777,-6.1379,-5.7255,-5.6785,0.042916,-0.053225,0.015791,-5.4952,0.062728,,5.2025,,4.9157,,5.0067,,5.4018,,5.3034,,5.35,,5.3101,,5.433,,5.1935,,5.3565,,5.2708,,4.5182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Pre_Exposure_Room_Fixation_Cross,-4.5498,-5.2602,-6.1623,-5.6723,-5.7862,-6.0682,-5.5091,-5.5947,-4.3886,-5.2522,-6.1002,-5.6535,-5.6532,-5.7476,-5.4753,-5.3862,-4.4788,-5.2803,-6.1517,-5.6783,-5.7283,-5.8949,-5.5093,-5.4925,-5.3208,-5.9493,-6.5834,-5.8156,-5.7171,-6.2196,-5.7125,-5.5902,-5.3844,-5.9729,-6.5494,-5.724,-5.8431,-6.2894,-5.6299,-5.7011,-5.3531,-5.9616,-6.5652,-5.765,-5.7789,-6.2549,-5.6671,-5.6451,-5.3373,-5.9509,-6.5181,-5.8166,-5.9946,-6.3354,-5.6924,-5.8219,-5.0927,-5.7366,-6.2805,-5.5657,-5.6887,-6.0649,-5.444,-5.5274,-5.13,-5.7105,-6.3084,-5.4571,-5.745,-6.1219,-5.3643,-5.5827,-5.1621,-5.7698,-6.3373,-5.5528,-5.7564,-6.1288,-5.4468,-5.5933,-5.1898,-5.8185,-6.4044,-5.566,-5.7566,-6.172,-5.4698,-5.6062,-4.6806,-5.6121,-6.4315,-5.8575,-5.8824,-6.0812,-5.7191,-5.6585,0.033814,-0.016773,0.046373,-5.4753,0.10699,,4.6676,,4.7069,,4.6653,,5.2342,,5.2101,,5.2215,,5.1229,,5.1809,,5.1107,,5.1947,,5.1221,,4.4607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Forest1,-4.0422,-5.0912,-6.0026,-5.5587,-5.5897,-5.7181,-5.3664,-5.3377,-3.998,-5.0279,-5.9095,-5.5377,-5.5612,-5.6172,-5.3272,-5.2767,-4.054,-5.09,-5.9803,-5.5657,-5.5959,-5.6848,-5.3672,-5.3266,-5.068,-5.7758,-6.4282,-5.6683,-5.6645,-6.1854,-5.5582,-5.5428,-4.9665,-5.7323,-6.3872,-5.5422,-5.7628,-6.188,-5.4454,-5.6157,-5.0116,-5.7524,-6.4062,-5.5974,-5.7134,-6.1868,-5.4952,-5.5797,-4.8761,-5.7803,-6.4214,-5.6807,-5.8584,-5.9858,-5.5602,-5.607,-4.3579,-5.3368,-6.0753,-5.3749,-5.546,-5.8152,-5.251,-5.35,-4.4512,-5.4055,-6.0365,-5.237,-5.6127,-6.0046,-5.1279,-5.4555,-4.4566,-5.42,-6.1033,-5.3482,-5.6212,-5.937,-5.2329,-5.4408,-4.8296,-5.6578,-6.2557,-5.3833,-5.6551,-6.0565,-5.2875,-5.5013,-4.6944,-5.6212,-6.3695,-5.7777,-5.86,-5.9389,-5.6346,-5.5872,0.039256,-0.0406,-0.033991,-5.3272,0.013379,,3.8501,,3.7079,,3.872,,4.8434,,4.6313,,4.7318,,4.6712,,4.1015,,4.0638,,4.1904,,4.5831,,4.7397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,HighStress_HighCog_Task,-2.4098,-3.97,-5.1393,-4.9753,-5.2325,-5.4817,-4.6672,-5.0298,-2.2638,-3.9209,-5.3419,-5.1225,-5.1105,-5.126,-4.8463,-4.8059,-2.3699,-3.9832,-5.265,-5.075,-5.1888,-5.2826,-4.7817,-4.9219,-3.8688,-5.2145,-6.1538,-5.6666,-5.4562,-5.9635,-5.4982,-5.3318,-3.757,-5.1026,-6.0379,-5.4989,-5.4432,-5.8119,-5.3427,-5.2808,-3.8064,-5.1521,-6.089,-5.5704,-5.4493,-5.8772,-5.4095,-5.3042,-3.8257,-5.1336,-6.1379,-5.7291,-5.5975,-5.5658,-5.5344,-5.2698,-3.6484,-4.8414,-5.8202,-5.4564,-5.3008,-5.4192,-5.2471,-5.0457,-3.4425,-4.8827,-5.7416,-5.2979,-5.2975,-5.5054,-5.1166,-5.0794,-3.5774,-4.9114,-5.8325,-5.418,-5.3415,-5.4914,-5.2266,-5.1,-3.722,-5.0185,-5.9912,-5.462,-5.3945,-5.6102,-5.3056,-5.1796,-3.2947,-4.8484,-5.9848,-5.6305,-5.4686,-5.4437,-5.4072,-5.1444,-0.17907,0.14015,0.296,-4.8463,0.55882,,3.0055,,3.4607,,3.1842,,3.0635,,3.1319,,3.0995,,3.2802,,3.5427,,3.4475,,3.4463,,3.3009,,2.7279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,-6.0,-5.0,3.0,0.0,0.0,8.0,5.0,9.0,15.0,29.0,28.0,22.0,3.4,3.4
27,Forest2,-4.0182,-5.0176,-5.9136,-5.394,-5.5616,-5.7089,-5.225,-5.3164,-4.1362,-5.1119,-5.9647,-5.4559,-5.5177,-5.509,-5.2907,-5.201,-4.1104,-5.0978,-5.9699,-5.4404,-5.5608,-5.6178,-5.2772,-5.276,-5.049,-5.809,-6.4157,-5.4827,-5.625,-6.1765,-5.4022,-5.5103,-5.0845,-5.8206,-6.3548,-5.3449,-5.7344,-6.1473,-5.2672,-5.5833,-5.0673,-5.8151,-6.3826,-5.4048,-5.6791,-6.1608,-5.326,-5.5472,-4.9409,-5.7874,-6.3695,-5.526,-5.8101,-5.968,-5.4176,-5.5703,-4.4649,-5.3915,-6.1107,-5.2444,-5.538,-5.8611,-5.1473,-5.3604,-4.5356,-5.4332,-5.9972,-5.053,-5.5885,-5.9101,-4.96,-5.4083,-4.554,-5.4619,-6.0962,-5.1857,-5.603,-5.9181,-5.0908,-5.4217,-4.8434,-5.657,-6.1975,-5.207,-5.6145,-5.9874,-5.1226,-5.4516,-4.8909,-5.7881,-6.497,-5.6364,-5.8428,-5.8746,-5.5408,-5.547,-0.065696,-0.0012431,-0.24102,-5.2907,-0.24726,,4.0432,,4.1638,,4.2062,,4.7949,,4.9261,,4.864,,4.8592,,4.2964,,4.3231,,4.45,,4.7111,,5.1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,LowStress_HighCog_Task,-3.7139,-4.568,-5.5505,-5.4265,-5.3957,-5.4762,-5.1203,-5.1232,-3.8661,-4.7217,-5.6758,-5.4657,-5.1807,-5.1225,-5.1939,-4.8382,-3.8201,-4.6746,-5.6433,-5.4704,-5.2881,-5.2729,-5.1848,-4.9686,-4.7292,-5.4867,-6.2743,-5.7526,-5.4114,-5.9195,-5.5916,-5.2881,-4.6718,-5.4756,-6.2644,-5.6668,-5.4859,-5.8841,-5.5266,-5.3328,-4.698,-5.4808,-6.2691,-5.7053,-5.449,-5.9005,-5.5561,-5.3111,-4.5933,-5.4242,-6.2749,-5.8197,-5.5482,-5.4493,-5.6386,-5.1838,-4.2563,-5.1494,-6.0051,-5.5361,-5.242,-5.2902,-5.3584,-4.9549,-4.3754,-5.2076,-6.012,-5.412,-5.2952,-5.4538,-5.2705,-5.0574,-4.3665,-5.229,-6.0573,-5.5163,-5.3072,-5.3913,-5.3595,-5.0368,-4.5139,-5.2872,-6.1151,-5.5557,-5.3532,-5.4966,-5.4054,-5.1094,-4.5755,-5.4143,-6.2898,-5.8143,-5.4338,-5.3627,-5.6407,-5.0853,-0.073632,-0.21619,-0.32898,-5.1939,0.22647,,4.3712,,4.7654,,4.6598,,4.8715,,4.7596,,4.8126,,5.2214,,4.9519,,4.9099,,5.0753,,5.047,,5.5132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,-1.0,-1.0,0.0,0.0,1.0,7.0,7.0,8.0,15.0,27.0,19.0,29.0,3.4,3.0
27,Forest3,-3.0562,-4.7917,-5.7865,-5.4092,-5.5011,-5.5725,-5.196,-5.225,-3.3151,-4.8917,-5.8015,-5.4208,-5.4096,-5.4477,-5.2145,-5.1161,-3.19,-4.8714,-5.8243,-5.4314,-5.472,-5.5234,-5.2263,-5.1856,-4.2243,-5.6953,-6.3553,-5.4581,-5.5334,-6.1729,-5.3728,-5.4375,-4.2258,-5.5269,-6.1803,-5.3865,-5.6307,-6.0297,-5.2758,-5.4755,-4.2251,-5.5987,-6.2545,-5.419,-5.5819,-6.0917,-5.3191,-5.4571,-3.9124,-5.5436,-6.2424,-5.5206,-5.7355,-5.9627,-5.3904,-5.523,-3.8719,-5.3402,-6.0373,-5.2642,-5.454,-5.7186,-5.153,-5.2569,-3.9401,-5.3411,-5.9275,-5.1157,-5.5068,-5.8133,-5.0002,-5.3223,-3.9536,-5.385,-6.0237,-5.2292,-5.5179,-5.7922,-5.1153,-5.3233,-4.0253,-5.4473,-6.0741,-5.2385,-5.533,-5.9662,-5.1315,-5.3875,-3.5061,-5.4341,-6.3135,-5.625,-5.7069,-5.7381,-5.4989,-5.4123,-0.018483,-0.040693,-0.021791,-5.2145,0.064761,,2.8202,,2.7706,,2.7957,,2.785,,2.8629,,2.826,,2.8286,,3.0791,,3.0071,,3.0479,,2.8496,,2.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
