timestamp,test_pid,target,k,cost,gamma,inner_acc,inner_auc,inner_f1,feature_n,feature_set,features_used
2026-06-13 04:16:54.272289,1,"stress_label",20,128,0.0625,0.478260869565217,0.364130434782609,NA,20,"top20","eeg_fm_lbeta_power_precond;eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;eeg_fl_specent_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_tright_halpha_power_precond;eeg_fl_hbeta_power_precond;pupil_full_pupil_mean_precond;eeg_fl_halpha_power_precond;eda_peakarea_precond;eeg_ab_ratio_precond"
2026-06-13 04:16:55.858467,1,"stress_label",20,256,0.0625,0.478260869565217,0.375,NA,20,"top20","eeg_fm_lbeta_power_precond;eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;eeg_fl_specent_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_tright_halpha_power_precond;eeg_fl_hbeta_power_precond;pupil_full_pupil_mean_precond;eeg_fl_halpha_power_precond;eda_peakarea_precond;eeg_ab_ratio_precond"
2026-06-13 04:16:57.386489,1,"stress_label",20,2,0.125,0.510869565217391,0.380434782608696,NA,20,"top20","eeg_fm_lbeta_power_precond;eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;eeg_fl_specent_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_tright_halpha_power_precond;eeg_fl_hbeta_power_precond;pupil_full_pupil_mean_precond;eeg_fl_halpha_power_precond;eda_peakarea_precond;eeg_ab_ratio_precond"
2026-06-13 04:16:58.860345,1,"stress_label",20,4,0.125,0.494565217391304,0.440217391304348,NA,20,"top20","eeg_fm_lbeta_power_precond;eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;eeg_fl_specent_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_tright_halpha_power_precond;eeg_fl_hbeta_power_precond;pupil_full_pupil_mean_precond;eeg_fl_halpha_power_precond;eda_peakarea_precond;eeg_ab_ratio_precond"
2026-06-13 04:17:00.347711,1,"stress_label",20,8,0.125,0.494565217391304,0.375,NA,20,"top20","eeg_fm_lbeta_power_precond;eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;eeg_fl_specent_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_tright_halpha_power_precond;eeg_fl_hbeta_power_precond;pupil_full_pupil_mean_precond;eeg_fl_halpha_power_precond;eda_peakarea_precond;eeg_ab_ratio_precond"
2026-06-13 04:17:01.903437,1,"stress_label",20,16,0.125,0.494565217391304,0.451086956521739,NA,20,"top20","eeg_fm_lbeta_power_precond;eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;eeg_fl_specent_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_tright_halpha_power_precond;eeg_fl_hbeta_power_precond;pupil_full_pupil_mean_precond;eeg_fl_halpha_power_precond;eda_peakarea_precond;eeg_ab_ratio_precond"
2026-06-13 04:17:03.477512,1,"stress_label",20,32,0.125,0.494565217391304,0.440217391304348,NA,20,"top20","eeg_fm_lbeta_power_precond;eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;eeg_fl_specent_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_tright_halpha_power_precond;eeg_fl_hbeta_power_precond;pupil_full_pupil_mean_precond;eeg_fl_halpha_power_precond;eda_peakarea_precond;eeg_ab_ratio_precond"
2026-06-13 04:17:05.03753,1,"stress_label",20,64,0.125,0.494565217391304,0.418478260869565,NA,20,"top20","eeg_fm_lbeta_power_precond;eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;eeg_fl_specent_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_tright_halpha_power_precond;eeg_fl_hbeta_power_precond;pupil_full_pupil_mean_precond;eeg_fl_halpha_power_precond;eda_peakarea_precond;eeg_ab_ratio_precond"
2026-06-13 04:17:06.581608,1,"stress_label",20,128,0.125,0.494565217391304,0.353260869565217,NA,20,"top20","eeg_fm_lbeta_power_precond;eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;eeg_fl_specent_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_tright_halpha_power_precond;eeg_fl_hbeta_power_precond;pupil_full_pupil_mean_precond;eeg_fl_halpha_power_precond;eda_peakarea_precond;eeg_ab_ratio_precond"
2026-06-13 04:17:08.107464,1,"stress_label",20,256,0.125,0.494565217391304,0.385869565217391,NA,20,"top20","eeg_fm_lbeta_power_precond;eda_med_precond;hr_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;eeg_fl_specent_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_tright_halpha_power_precond;eeg_fl_hbeta_power_precond;pupil_full_pupil_mean_precond;eeg_fl_halpha_power_precond;eda_peakarea_precond;eeg_ab_ratio_precond"
